step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
2380,4,816110.0,492503.033957297,4389100098.61171,0.22738799335577742,205058,137757,17349
2400,2,814496.0,961163.862282487,19689257573.024147,0.2678208207696661,132014,187243,19047
2400,1,820947.0,412372.2959521577,3041814806.2599854,0.22478310813107483,218613,180878,21606
2400,3,813456.0,2167721.9072076203,169834236413.15387,0.4541799662214224,85652,266706,19072
2400,4,822717.0,1147736.1158431368,27243367509.76401,0.2598881977453309,124003,230313,21495
2420,2,823923.0,1311642.027821335,42849154540.241776,0.3129835220185891,222598,191895,20251
2420,1,813445.0,652705.7724704623,12937288453.502531,0.3816086569432496,117346,228656,21966
2420,3,814441.0,2031421.4232179187,131529380893.98616,0.4005277247575076,88602,264201,20529
2420,4,819807.0,1188204.3390411476,32492852414.471527,0.289211417466975,131736,180388,18474
2440,2,822565.0,2018537.2172717506,154443225868.4788,0.47632700669493916,88228,266376,19498
2440,1,813244.0,772421.837436951,28335672811.173912,0.596807546930451,130568,184945,18621
2440,3,815781.0,1282912.39059996,35337831253.86901,0.26980858063280844,120984,232487,21307
2440,4,820026.0,313411.5276632015,1691946368.6803098,0.21645445265218882,220502,181332,21794
2460,2,820520.0,293918.37208642624,1380895318.1743948,0.2008709595035813,163812,212923,21728
2460,1,814442.0,1191922.6050640475,29948662152.998547,0.26490562365112713,121100,231794,21324
2460,3,815799.0,1008230.4102944552,28857560951.484493,0.35673843325788634,187535,153601,18638
2460,4,820855.0,2284801.5588481165,159621557879.5446,0.38424164803818456,87835,266822,19530
2480,2,822129.0,815347.3738435202,21929278471.50748,0.41452321049271473,177396,159490,19168
2480,1,815135.0,2119215.296171551,166610793080.06296,0.4661898736393387,82653,270838,18694
2480,3,812568.0,1032415.8316674966,29686566395.058125,0.3499939376719138,121004,231139,21249
2480,4,821784.0,353703.35956072353,1582038355.5734496,0.15890900296198604,179229,203673,22109
2500,2,810060.0,1032175.5871240285,29768461681.141,0.35112284813048195,121444,229847,21059
2500,1,814003.0,408228.08402402484,3321398708.7208643,0.250452354690058,204243,137016,18135
2500,3,822738.0,532719.6970019821,4742061816.326088,0.20998079000293543,148085,226899,22654
2500,4,824815.0,2316706.808571659,181976754096.01407,0.42607262149883407,86510,271378,19372
2520,2,813492.0,1034082.5360483045,26113687971.65663,0.30687935110100545,128202,228234,21781
2520,1,814332.0,996565.0024506301,26600028129.71095,0.33657410296012236,162848,173258,19579
2520,3,821133.0,634319.0141999421,7140357969.521914,0.22300489147842045,182581,195793,20897
2520,4,822659.0,2441830.3713445826,159954602231.31247,0.33711309426471314,86651,267855,18963
2540,2,824737.0,936975.5687552064,29180615582.003326,0.41768394238829054,129419,232996,22054
2540,1,823371.0,447046.4073077884,2873924560.506465,0.18070909454966053,147377,229127,24071
2540,3,813228.0,229597.540903547,1236725727.4193184,0.29481446954442536,200600,126974,17227
2540,4,810280.0,2233198.947152114,186517410432.27286,0.4699746275061635,82886,276043,17868
2560,2,815724.0,562617.817384735,7578719904.832933,0.30086991094798377,162221,215472,24052
2560,1,815617.0,820482.4791880734,16121332700.566277,0.30093464031791683,129897,225123,22231
2560,3,816276.0,2326477.28056636,162894190180.73914,0.37819678049621447,89325,279086,18146
2560,4,823999.0,1037171.8289019424,33214433516.06361,0.38800318396658967,178839,145459,16791
2580,2,819928.0,388190.39960584603,2485852953.4549146,0.20729828919910895,206485,130091,17216
2580,1,813705.0,1010109.6502737093,24923016851.001163,0.3069540971801538,103952,230863,23565
2580,3,824794.0,2197091.9074324565,163248551947.09872,0.4249743837481695,132661,271383,18176
2580,4,813189.0,884384.1922206229,29151254550.647163,0.46836579550636276,117184,232803,22263
2600,2,819794.0,916287.2189865788,24893411403.807426,0.3725898528336642,102825,231753,22894
2600,1,816532.0,949514.9856517618,20259686570.061207,0.2823832547480305,216036,130644,17249
2600,3,809954.0,2108234.1870760843,160111865327.2096,0.45268455588915796,121932,268442,18483
2600,4,825336.0,654878.852150014,14543713001.123728,0.42615072108996077,119489,234301,22594
2620,2,813320.0,2324111.9561118046,184144821395.60742,0.428405743081592,97194,270689,17356
2620,1,813471.0,433771.9125223511,3021691533.946349,0.20180742327660026,219619,147863,19602
2620,3,821687.0,475781.15615738917,4148733475.840498,0.23030900816432986,125115,236378,24546
2620,4,823138.0,946927.6177746146,28493429896.807724,0.39931996847996726,118354,210210,19716
2640,2,814585.0,307244.258721209,2013843551.0542507,0.26808223782509694,201452,138792,18231
2640,1,817599.0,915505.5133228954,28712839225.225822,0.430490998756492,134905,223507,21100
2640,3,814159.0,514991.7684312721,3823486258.5721903,0.18116271596870642,125185,225988,24421
2640,4,825273.0,2320331.6521482784,185258507267.3497,0.43240220072681285,98740,276853,17468
2660,2,813197.0,920638.4057740519,26453029861.937943,0.39219956702596454,132591,220608,21950
2660,1,824653.0,2074047.477946221,163120146569.12317,0.4765188438726006,92413,286105,20067
2660,3,815538.0,914451.5219227988,29212814913.110287,0.43899734837761434,123123,229172,21648
2660,4,818228.0,245399.84323359304,1022684958.030526,0.21340430214009468,212155,129255,17555
2680,2,816711.0,2034256.3925243742,160187758155.13635,0.4864383521802822,93177,270958,20278
2680,1,822522.0,1005121.9944938378,32416449165.650467,0.40321599569540895,120192,234138,22433
2680,3,819222.0,318017.462571094,1248230105.564848,0.155096708367081,236126,154048,18909
2680,4,813161.0,990413.0298934248,25956238875.850285,0.33252089116181405,110787,205996,19600
2700,2,824547.0,879573.2355141751,17409009568.189396,0.2827742872969349,140148,183320,18883
2700,1,817387.0,836186.3686318767,28530000693.58313,0.5127497759624947,117283,230474,22091
2700,3,817184.0,423132.4253899375,2395064784.894947,0.16810263249964133,186466,200447,22957
2700,4,812498.0,2407078.3152002087,171474601255.5345,0.3719026087489741,116385,250899,17289
2720,2,818350.0,1286945.6315586725,35214307213.45226,0.2671828712807504,122703,199744,19684
2720,1,820625.0,844481.1182630679,10674593741.534983,0.18809676752618504,232233,169969,20054
2720,3,815041.0,857954.1644650241,28739736359.55875,0.4906417160402053,118351,232935,22273
2720,4,817600.0,2210428.0667119753,145180038987.656,0.37339113261310464,86995,262492,19209
2740,2,816624.0,796923.8942191862,20841102529.439007,0.4123793000718767,178859,142820,17223
2740,1,818267.0,2254628.0963025982,165075078228.66306,0.40807646306155965,147290,253425,17878
2740,3,819336.0,952657.6955938137,29626252428.87593,0.4102162147000568,126423,231462,21838
2740,4,817389.0,572059.1514327289,4266243115.2240314,0.1638225151557766,107710,237433,24281
2760,2,822848.0,254446.73717332474,1310722031.2852774,0.2544056141535814,184921,149937,19143
2760,1,816738.0,993055.1697511484,30318794638.23008,0.3863447740855371,145407,215667,20425
2760,3,818883.0,1396043.2986347517,41032198591.645164,0.2645677327112546,120558,218076,22290
2760,4,813147.0,2244048.0026005036,147146961041.0415,0.36719509888316776,109396,281460,19362
2780,2,811135.0,974627.9887427682,28389186828.656578,0.3755649538099698,142491,220039,21686
2780,1,823164.0,384712.6926927512,2288114933.118069,0.1942739942773216,196817,142624,17949
2780,3,818859.0,2225178.566645396,157992645459.51447,0.4009747256629148,120049,274197,18137
2780,4,818458.0,1023081.7949123917,31138729080.912888,0.3738436717544114,100925,228280,23448
2800,2,825045.0,394778.42460150155,2115589738.4215481,0.17058250848930195,191723,144890,18293
2800,1,810648.0,676052.3568252854,13775977421.363886,0.3787665550974527,128787,222507,21131
2800,3,822780.0,2232634.0641221777,173375594834.02466,0.437081811979091,87307,259639,18910
2800,4,813143.0,1147528.689583712,30541514308.391937,0.29145621860496995,152465,238104,22886
2820,2,815646.0,583956.9929178839,5874429029.728246,0.21647801568499764,146124,232107,23102
2820,1,820907.0,2387175.1602365873,182318329307.8128,0.4020421835012013,93517,266057,18691
2820,3,813606.0,927038.302154501,28178977495.95572,0.41204034107374604,148515,205943,19820
2820,4,821457.0,374316.2982774718,3436940468.7052207,0.3082509325376242,172126,161033,19607
2840,2,810992.0,341831.45211357245,3216528444.0155168,0.3459180471004918,203352,129077,17211
2840,1,825624.0,1753355.3024852725,58888013784.65002,0.2407115382656994,137631,241961,22130
2840,3,822582.0,984838.5560688614,26989650536.269035,0.3496850294441053,126497,232255,22055
2840,4,812418.0,2206461.704238089,130714483537.26738,0.3373966661988365,92802,261847,19824
2860,2,816916.0,1248318.1958648937,31317070583.04725,0.2525459412518257,164025,222034,22821
2860,1,823607.0,1963917.3244794207,157279794441.57233,0.5124321793469276,87562,271047,19052
2860,3,819955.0,985806.7413679615,27875057481.143433,0.360447541927014,126682,230978,21988
2860,4,811138.0,350100.86555087304,3336753796.43889,0.3420957338957689,182013,141081,17359
2880,2,823767.0,1927641.4471232872,169040565574.26865,0.5716738012095572,94142,269940,18786
2880,1,820877.0,939161.8147355445,28358503098.95149,0.40402879130679087,145952,215589,20881
2880,3,814815.0,508118.4595786477,4106169479.6995683,0.19985581502943145,154803,224798,23261
2880,4,812157.0,817586.6676112416,18303438149.28216,0.34409228749209125,165385,154813,18292
2900,2,825711.0,278595.12412928784,1110195931.799455,0.1797473403470892,225436,145590,18376
2900,1,810335.0,2371285.2324340628,168229513719.4101,0.3759624406357194,102594,247211,16454
2900,3,814399.0,870088.5045720688,29166968946.715237,0.4841437185187355,119653,233181,22176
2900,4,821171.0,1007146.0475632104,21301997704.277092,0.26390358631887706,112599,239158,24214
2920,2,815729.0,688266.5601577174,16182053830.641756,0.4292696322568921,119101,232667,22128
2920,1,824085.0,938430.4875636033,15455638802.435266,0.22054265906954537,224622,134191,17862
2920,3,818338.0,2196000.7105008103,160272096204.60086,0.41764071303492234,86642,265762,18996
2920,4,813464.0,1311088.3323470138,27898887464.523926,0.20395428966688312,129917,232520,22234
2940,2,823197.0,219035.5833908596,1031827410.0334835,0.2702636121431285,187324,148643,17772
2940,1,813343.0,1163284.7702335403,36650209254.33918,0.340340974426873,104338,245663,23590
2940,3,811438.0,1060083.7146107876,20239139998.406887,0.226319300941223,167380,205945,21126
2940,4,823638.0,2327178.088842386,161887499639.4223,0.37563317488444,101240,264889,18732
2960,2,815520.0,1161244.543292456,34482500414.36704,0.3213373750028813,102893,245667,23519
2960,1,812492.0,1235636.9489439118,31335295137.38083,0.25790625826979413,120166,229362,21615
2960,3,823269.0,2053391.3189958716,134276367371.12135,0.40018978999738136,115955,253580,18194
2960,4,820335.0,1000167.2674632369,19714513379.332634,0.2476570247528216,221268,136531,17892
2980,2,812875.0,530734.4055294859,4766157753.801258,0.21262963437766888,209113,132334,16881
2980,1,824441.0,521344.1663546327,4587048311.312883,0.2120772784773035,131738,235638,22432
2980,3,820124.0,842843.3107696188,28097695981.529217,0.49703489995400313,119488,232807,22475
2980,4,814176.0,2285836.687137503,182357774255.55847,0.43857487608295376,99943,264361,19432
3000,2,821362.0,2242448.632772742,157833507425.3329,0.39442466429857975,88536,264890,19369
3000,1,814328.0,1292169.6413986667,30449440611.689552,0.2291659638367186,134587,239340,22259
3000,3,814420.0,259244.99435596407,1229170789.8832471,0.22982715235756282,218513,125759,17095
3000,4,821506.0,921333.6092822701,30296557475.29615,0.44850709683268064,118646,235151,22497
3020,2,813618.0,2187804.0601069457,145797565475.62073,0.38277475598973615,102030,269543,19835
3020,1,819499.0,1246078.1815135293,38777353650.67925,0.3138321615389383,113513,232465,21709
3020,3,825449.0,977076.288067974,33937129535.90627,0.44671241492694436,119102,236175,22553
3020,4,813050.0,293803.3652161146,1296627639.9955816,0.1887607122562643,225637,126957,17123
3040,2,811337.0,1082138.4992406091,27394617092.96998,0.29397432516280086,135340,180155,17998
3040,1,824551.0,2064516.5280372738,168440759606.87848,0.4966155649553263,92584,267285,19578
3040,3,820257.0,951204.4162208466,19386616653.03592,0.269255244326524,138196,238319,22621
3040,4,815471.0,500739.9270328939,4586682949.317526,0.22987097691705302,194162,179381,21023
3060,2,819597.0,420498.7048417524,3742011422.990618,0.2659412146214012,138976,234977,23726
3060,1,814182.0,898815.9980337699,28812309728.225483,0.4481736831645396,126773,228982,21453
3060,3,812963.0,2209853.1101977983,184934749445.75232,0.47588451509075047,87152,267605,18091
3060,4,824874.0,317428.64757220855,2319605705.2334547,0.2892889164071301,207381,133576,17950
3080,2,821282.0,336426.04263468494,1483237478.9390454,0.16468018295128153,158793,220791,23521
3080,1,814683.0,1141037.3817587323,36446097341.648636,0.35177190402757463,127537,226999,21410
3080,3,818612.0,397594.04616651597,3681335384.8765564,0.29264122396739634,186646,143032,17648
3080,4,817039.0,2049382.8477224985,178198006096.73764,0.5331709886514407,87306,274318,18641
3100,2,813207.0,1247510.1284169015,38764277835.58976,0.31300653221317215,129204,233767,22614
3100,1,814128.0,440402.4701593038,3480019303.8171153,0.2254716923651415,183978,144614,18570
3100,3,825107.0,831153.7517461181,14507979927.269917,0.26390892089308793,152867,216623,21045
3100,4,819174.0,1993457.0453998237,163056399235.5251,0.5156249782735022,94233,270136,18991
3120,2,820311.0,870916.4132849548,29189401770.416557,0.48359534042837155,120575,234527,22326
3120,1,821525.0,244647.5151646427,1363053383.816058,0.2861812070623102,216608,125306,17180
3120,3,818465.0,2111564.2675812035,148964175635.24368,0.4198393039024104,114733,276120,19930
3120,4,811315.0,1142330.5293450102,40292045512.72558,0.3880124068029399,108366,229187,21784
3140,2,816801.0,858517.5003793557,28274227284.6308,0.4820613403374767,118527,233184,22420
3140,1,817105.0,654551.9621017376,9100807093.655952,0.2669325374163789,108254,242054,24545
3140,3,823500.0,2531073.8083221726,164427400076.04013,0.32253320659156365,113149,248368,16434
3140,4,814210.0,868969.6332448754,18006241847.875008,0.29965652788531916,220352,141534,17821
3160,2,822486.0,260511.0040544129,979776448.0504509,0.18141981267805485,226054,138689,17730
3160,1,814580.0,1883015.4384877225,95953769895.72276,0.340066729579659,105718,244981,19122
3160,3,809811.0,1979539.8638739234,94549323359.74435,0.3032073922332461,108113,246074,21793
3160,4,824739.0,835876.39577086,28325806598.684315,0.5094575782150944,120397,235396,22575
3180,2,825261.0,1972649.2857119858,165797689495.32962,0.5354125896711062,97712,265799,19458
3180,1,817522.0,1119140.660168874,39160559034.11719,0.3929066665505476,118561,241329,21958
3180,3,818958.0,334717.9885997008,1616100229.586164,0.18126754371050574,224695,130390,17338
3180,4,809875.0,712756.2299504546,13234327543.168953,0.32736308067651787,119314,227622,22466
3200,2,825153.0,921628.0451045604,21224398764.439285,0.3140030719801677,212500,136050,17623
3200,1,812571.0,533794.0293842042,3440467402.3626533,0.15173294522186875,120611,216337,21938
3200,3,818767.0,2125773.944666527,165744818127.1241,0.4609095047727676,107437,282245,19817
3200,4,815125.0,896108.0938282185,29398992008.27583,0.46006744623915047,119734,230508,21842
3220,2,813783.0,425326.1327153335,2295665914.1049614,0.15946831867971925,164301,157140,17617
3220,1,823696.0,2275934.9921590295,156275289103.1125,0.3791232938157959,182183,232514,17486
3220,3,811735.0,1095722.1772797322,32802368251.476246,0.34333190265548663,94503,240912,23559
3220,4,822402.0,918806.5065095687,28435353033.508183,0.4232728033854801,119295,234574,22558
3240,2,817946.0,294508.0637427578,1335169221.902119,0.19344245518931535,214780,127741,17037
3240,1,810674.0,855592.4958359512,27839360960.577995,0.47789797729294026,117539,231175,22121
3240,3,821714.0,2307017.7368783676,188309307881.14102,0.4446105709836793,94557,278390,17715
3240,4,821282.0,359826.82863821735,2324838238.5807643,0.2256397043131878,133406,227834,24347
3260,2,825210.0,717792.1941174123,10346085615.483688,0.2523413776191039,179794,186800,21588
3260,1,820234.0,275511.81047935167,1300157502.4199097,0.21524119228081182,175883,202435,22199
3260,3,815899.0,1149064.5142228524,40285117417.76099,0.3834119742986438,114019,210981,18907
3260,4,810273.0,1945270.4700123724,167877315766.5373,0.5574961755084341,90586,264924,18526
3280,2,821677.0,1959384.8840358001,169397730176.17493,0.5544698606888906,90906,266002,18637
3280,1,820621.0,372244.82832467643,2253607225.6474175,0.20437640001915505,159038,233487,23807
3280,3,817356.0,792634.1832308443,19027079149.128975,0.38057161490426933,160208,149217,17771
3280,4,811962.0,966659.0462892853,29130259751.250546,0.3917487163718597,150130,216434,21005
3300,2,812208.0,1098196.7775222338,32617550435.2706,0.3398606444503201,138414,230783,23387
3300,1,821803.0,1921645.5758414133,156739612325.63394,0.5333865393159942,95147,274904,18590
3300,3,823242.0,251176.93221300194,1089833478.4429448,0.21707534763636677,204209,129729,17385
3300,4,814363.0,908415.6274103699,29361680062.85439,0.44711740148559437,122512,229724,21858
3320,2,820863.0,546515.4212355954,7510772641.239584,0.31600185893531296,133709,233967,24367
3320,1,818196.0,2142368.3970105518,178890510285.74786,0.48978881186490547,95097,271950,17620
3320,3,820756.0,269814.06736587395,1171389389.7989469,0.20220038225676745,211893,129708,17556
3320,4,811801.0,1152073.2674472188,32236003985.415558,0.3052044531208141,119583,229515,21677
3340,2,819199.0,772408.3330303709,14360843072.666878,0.30247946735412945,119868,229854,22475
3340,1,817649.0,1895350.3214299448,155494225737.07294,0.5439326690668528,89229,267948,19051
3340,3,817208.0,986727.3816243797,20349956434.68455,0.2626509571625349,175585,158966,17584
3340,4,817560.0,1299645.1718812538,29603651057.777557,0.22024473992321086,175600,208372,22110
3360,2,810819.0,564588.0682628261,4126060821.0619597,0.16266049816819533,146384,227831,22915
3360,1,822256.0,967807.9597845072,25418597205.201397,0.34102252356000295,198654,143861,17565
3360,3,815708.0,833079.4055652707,28996499490.780155,0.525028210564167,116882,227006,21717
3360,4,822833.0,1969593.8121992552,161267518785.15845,0.5224003096951768,98362,266442,19023
3380,2,815582.0,1074705.0573285806,31734421289.87553,0.3452723985608397,172309,205576,20533
3380,1,819801.0,374723.598549597,2659830031.2447786,0.2380354614652102,145377,230983,23288
3380,3,825225.0,872362.4270876416,23955706180.04166,0.3955714484500804,150587,161771,18625
3380,4,811008.0,1969383.499135157,161458718801.03998,0.5231313854245818,92009,266810,18774
3400,2,815284.0,2186901.5470823864,161819343338.93698,0.4251888183282356,159046,229278,16047
3400,1,818966.0,646446.9657957808,6809283727.231432,0.20476017493102286,116309,233521,24582
3400,3,823626.0,852229.204307826,27695419169.891483,0.4791869492329554,120003,232870,22653
3400,4,813740.0,857638.6054451163,23484630066.142063,0.401222189508397,164924,169471,17938
3420,2,816988.0,1756370.2675562662,51830123555.91924,0.21113486502574857,185408,213131,21585
3420,1,818354.0,317739.06818787515,1680120485.0809069,0.20912649367106714,173267,153275,17587
3420,3,822702.0,2024945.6034647063,136260205653.51006,0.4175920112196053,85050,268403,20044
3420,4,813572.0,911464.1943586264,30038226607.691723,0.4543650606356861,116557,230331,22004
3440,2,810851.0,853977.0080984959,28903845649.291336,0.49805022083935435,125787,201304,19487
3440,1,820729.0,2279848.2897542017,153952386881.47168,0.37220687792264967,87604,264266,19318
3440,3,820850.0,838186.193231642,29007475504.700203,0.518846381975948,118519,234765,22580
3440,4,819186.0,669669.7143331259,7944968266.738759,0.2226284762884866,228372,164805,19835
3460,2,817689.0,628907.6701061872,6433410399.830271,0.20439832759381082,218757,191178,21937
3460,1,814480.0,799216.2191509434,27317960618.832546,0.5374394734936522,130282,189501,18577
3460,3,820154.0,2197793.583006369,157636673864.33243,0.41010335730811553,87571,264402,19348
3460,4,819293.0,893554.0967183847,28420631419.206757,0.4473030771408356,123672,220059,21358
3480,2,815753.0,640678.4365401145,13641431955.843359,0.4176280024396659,118529,232687,22416
3480,1,825334.0,2332625.415657403,156036214653.60742,0.3603672067605534,178216,222492,16775
3480,3,810731.0,1137364.6930559573,41746377255.53242,0.40553577535856505,136726,177127,17402
3480,4,819798.0,616591.0969830218,8384652437.218803,0.27714077660685377,126811,232834,24627
3500,2,825927.0,958510.9519798026,9916399211.435856,0.1356343552131313,194641,213848,23466
3500,1,816877.0,760526.9530086631,19988744744.85395,0.4342763370705859,162117,164332,17491
3500,3,810286.0,870657.69634661,25534734633.203033,0.42329810677827595,117313,221405,21271
3500,4,818526.0,1985175.4879292252,164368797712.70917,0.5241208471931468,86211,265555,18992
3520,2,811670.0,912147.503135829,25756923086.96556,0.38902158397329406,116883,231144,22271
3520,1,819922.0,1934449.228301811,136162682743.21558,0.45724955571114717,91589,258375,20448
3520,3,823080.0,1504300.8718768628,36212866858.34135,0.20109596543603506,213400,195145,20469
3520,4,816944.0,745225.1372002674,21676203613.679466,0.4904763763590387,138410,180476,18032
3540,2,813418.0,843033.5678077696,27680998605.07287,0.48944273013197775,117401,231701,22333
3540,1,819698.0,264281.0231872165,1451107583.8268595,0.2610823521884751,143383,232724,23656
3540,3,817668.0,1558272.8893568974,42536792989.23949,0.22013422947921482,116987,190753,18471
3540,4,820832.0,2640816.237050156,148139777124.0627,0.2669347949521565,182511,209962,16760
3560,2,812728.0,867201.8627638868,28266670439.740746,0.47232846082155194,118436,231392,22007
3560,1,813385.0,2013678.8738930402,159290625054.52948,0.4936505814694673,100658,257928,19194
