step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
2420,4,820092.0,1783313.271679686,42082934499.18121,0.16628788010909862,113446,238088,21619
2440,2,820960.0,2121877.5337405214,121805451384.25894,0.3399663718365257,92160,262939,21282
2440,1,825496.0,716082.0681176232,15129817582.291668,0.3707814163196227,124307,234340,22463
2440,3,810072.0,1695933.1171222676,39970227934.412575,0.1746340987007582,140645,228415,20577
2440,4,815088.0,1500247.5696070185,42903179401.23934,0.2395374807151071,203170,139446,16898
2460,2,823179.0,2682212.2298592483,111950838917.30217,0.19554690185151025,169397,234323,20530
2460,1,821617.0,945320.8488337799,18176453121.33538,0.25559981326388986,119807,231007,22395
2460,3,814490.0,1153917.8741411048,27456145575.438534,0.2591192223658737,184202,144648,17132
2460,4,812330.0,2045574.5958130555,62225238688.12619,0.18687267061882462,86876,255162,21163
2480,2,819026.0,2171722.4004438515,177881676466.38974,0.4739499218455257,88245,265842,17222
2480,1,813398.0,236243.35399924137,911498547.5500164,0.20523274099620661,183698,190764,19851
2480,3,813563.0,1197809.2318106787,29115564639.745342,0.2550115018035254,156242,183079,19263
2480,4,825629.0,1121814.9843269638,11899936648.517351,0.11882615381067169,132097,225455,24884
2500,2,820553.0,575052.0259881252,2956894428.351413,0.11236509084142003,184017,214101,22940
2500,1,820914.0,816135.3392891486,27744098624.418095,0.5234269944566786,118580,233193,22494
2500,3,813536.0,2201292.642961219,163656656755.15665,0.424412312673717,86347,273133,18988
2500,4,816613.0,933996.5852754295,25451026494.276222,0.3666271224650442,171338,144713,16798
2520,2,810395.0,260589.53064761174,1413659967.2092905,0.26160190141853124,219915,169871,19553
2520,1,819312.0,884539.6589493469,28991098427.90105,0.465628886731265,122144,233821,22342
2520,3,817897.0,2403586.2970092054,172341913334.8318,0.37487056033554494,92951,270079,19318
2520,4,824012.0,1094197.5340258074,17062004572.26019,0.17908056448388926,125272,191369,20007
2540,2,815804.0,1208843.2660441026,38790760743.01896,0.3335785908361538,117277,233027,22299
2540,1,821116.0,1482839.1920875437,19893386564.23639,0.11369214850063386,217955,183229,20461
2540,3,817663.0,2034954.0852647517,151554318972.87982,0.4599058692602546,88460,262685,19664
2540,4,817033.0,658518.2547847035,9570210022.06725,0.2773292617627869,136590,186199,18796
2560,2,823871.0,1868065.719343662,42062423514.51691,0.15146763841299607,187604,146799,16972
2560,1,815847.0,2737121.7393104034,145178767483.55154,0.24351445223760404,103873,261153,19073
2560,3,818074.0,316964.08622998325,1022521353.0820419,0.12789752370817445,150385,225385,23053
2560,4,813824.0,944502.409037835,31544963951.05183,0.4443587736548367,118420,231803,22122
2580,2,815173.0,390463.7090597013,2520262132.0308304,0.2077276113925229,215277,125642,16758
2580,1,823860.0,849235.2798603866,19148875964.574238,0.3336545828979087,119082,235221,22660
2580,3,817428.0,2572703.579008027,194911242578.4292,0.3700558318616457,92731,278804,17473
2580,4,815155.0,490164.96255921974,3228295627.168169,0.1688490546112189,133192,225473,24329
2600,2,810960.0,551763.1941521193,2825292171.582768,0.11661858723863636,196246,133225,16600
2600,1,823238.0,534639.8430541229,3432665898.235998,0.1509102568646993,152539,222815,23349
2600,3,811437.0,2552325.657081289,187590805105.65433,0.3618672157493489,83988,283999,19106
2600,4,825981.0,984107.649111457,25959913126.72934,0.33684327714237894,127509,225101,22165
2620,2,812131.0,1113053.6844072859,14431935016.416542,0.1463868971731852,106450,236064,23128
2620,1,824252.0,535130.8639034495,2671260134.0094504,0.11722116874061579,227845,160248,20312
2620,3,812666.0,1984724.021285282,57044685671.6641,0.18198047881574747,109104,235080,20735
2620,4,822567.0,2411099.37828797,145660795480.11255,0.3148635004026048,116883,233748,17045
2640,2,822800.0,1050208.9054848144,14311175644.191576,0.16305487304834523,144752,243641,23500
2640,1,812329.0,471327.22746910213,3008765103.761259,0.17019746613810396,212053,125341,16704
2640,3,818056.0,2248481.680760985,173306908608.61093,0.4307715693780138,83495,262157,18699
2640,4,818431.0,874632.2556120972,29181826945.63874,0.47937056389931443,119982,234001,22317
2660,2,821785.0,495059.37485027,3593283550.1182246,0.18424120911125155,190570,139570,17092
2660,1,818644.0,934651.4530584455,28264598152.386566,0.4065868312506543,120377,233395,22305
2660,3,811181.0,2332313.486185447,176266307782.91812,0.4071977077103042,97384,275732,18387
2660,4,820006.0,940714.7051899773,11684486816.779512,0.1659218727980599,151951,216443,23436
2680,2,811623.0,586216.1242206087,5862526170.5243635,0.21437746882963196,176899,185606,20556
2680,1,817776.0,1417387.4613914655,26969348613.973274,0.16869536414213152,135986,244573,23715
2680,3,825784.0,2626585.8824849715,154645987665.74387,0.281686030170198,96630,262484,19313
2680,4,816433.0,1345402.3250962207,32330813851.96083,0.22445131457523468,150767,172477,17636
2700,2,825824.0,291311.47961846006,1289122866.1565914,0.19089254926963936,175657,150101,17473
2700,1,813064.0,2198649.2595733204,65379484211.443634,0.16995715253626054,175808,219978,20893
2700,3,812424.0,880930.8354779519,28347656156.400867,0.4590324590260286,117202,232684,22293
2700,4,820304.0,1913581.932744493,124792413068.20135,0.42825646005935325,91615,262377,20561
2720,2,820283.0,2445845.2679653196,164234629210.47577,0.34499805046222676,85125,265580,19291
2720,1,825646.0,967817.873781645,14516797436.876648,0.194757147016683,156206,235249,23053
2720,3,813142.0,793493.5586698006,7150055743.850873,0.1427027953546819,203071,134036,17010
2720,4,812545.0,923923.8563514319,33907193910.999065,0.49914801907134826,115880,230275,21866
2740,2,819938.0,1324364.0570155168,37889017838.20104,0.2714616224914505,114792,218449,19824
