step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
2160,1,816686.0,1311058.1849201994,25174696794.94376,0.1840476092074344,139351,170305,16854
2160,3,820821.0,2682497.7918273145,174663566195.7519,0.30502359887854524,126955,263178,17609
2160,4,814238.0,455603.6331328156,2867693231.811799,0.17360738604713785,115849,231773,24284
2180,2,812049.0,649138.8642090264,4583121784.959028,0.1366771892834508,181686,138414,16936
2180,1,822053.0,2792156.0840256563,163496273334.2638,0.2635350218161368,88436,264939,19839
2180,3,813296.0,928160.8140601713,24259369436.619247,0.3538693221961793,117989,229504,22307
2180,4,824218.0,1549687.2253005872,27469911746.360172,0.14374045729842433,172171,232283,22138
2200,2,814946.0,970933.0566675529,19949317334.89745,0.2659250979280977,133994,175815,19355
2200,1,821418.0,1702015.4998512631,21617085758.191307,0.0937734702067973,106266,225430,22503
2200,3,818099.0,578462.9990689029,3323392579.9975004,0.12480740119592275,231933,185379,20648
2200,4,817153.0,2256419.814939901,174918880629.11618,0.4317245482777659,88089,278516,18714
2220,2,819205.0,2779311.7296208343,184636684165.3028,0.3003677737075275,108218,259921,16885
2220,1,820823.0,846504.5412907888,6580790070.5283575,0.1154062465182559,107307,238738,24343
2220,3,820030.0,316269.96070766303,952616840.4716166,0.11967742314269011,214146,143238,18635
2220,4,811558.0,937490.5927090634,27638585225.899723,0.3951771597595856,130611,223243,21357
2240,2,817127.0,493437.97318202315,2069990303.5087883,0.1068348731773267,197649,195513,22605
2240,1,816718.0,2312673.3280171817,170763058893.09604,0.40121319388465626,94057,262528,18225
2240,3,819311.0,919240.3647449333,29485460090.09322,0.43848990571645835,120634,232256,22165
2240,4,818460.0,978204.3695026739,17490167015.50426,0.229691341270563,147942,174843,18225
2260,2,819062.0,2140693.861370423,89856755837.4328,0.24640610940538402,93307,253729,20285
2260,1,825902.0,250428.6715918833,700825443.6003075,0.14042732564493246,179523,155314,17810
2260,3,814688.0,2470315.6731496123,102868855778.49521,0.21183068254529844,170639,226918,21075
2260,4,811964.0,941294.4617720135,26382239242.67404,0.37417133326302526,116813,229179,22050
2280,2,815873.0,841205.1293598523,27695872754.953022,0.491836884547576,118625,223147,21509
2280,1,822400.0,2244534.8473390834,175242760031.10074,0.4371165438371686,94330,272437,17608
2280,3,818492.0,940851.973274216,14852024657.359518,0.21083996011435246,219844,142604,17977
2280,4,814851.0,390141.12526445877,2018018858.7891953,0.16660637685934218,127483,226952,24126
2300,2,815565.0,323339.7584796782,1193094620.5965676,0.1434057391920502,213222,138558,17936
2300,1,819134.0,2690458.8184010293,160840252053.0495,0.27922346443795476,103705,259505,17944
2300,3,825610.0,2006657.7543767723,45992706450.0636,0.14353314969504316,120907,236178,21166
2300,4,811307.0,868919.4986762558,11782623178.492886,0.19610685133906236,122448,230899,24174
2320,2,814205.0,1343725.0028380633,31373770915.62977,0.21835130341258374,204292,144057,17897
2320,1,822129.0,383408.8618505853,1837738815.994617,0.15709753085176872,155114,220988,22511
2320,3,815563.0,2164527.997403717,94072382362.9121,0.25231646491692317,90403,262966,20411
2320,4,819719.0,2912859.4851838043,92524784207.66597,0.13703417039227764,110473,237129,20401
2340,2,811236.0,1048495.4090429132,26890069231.32688,0.3073751247367061,116848,229939,22031
2340,1,814231.0,330183.1860687447,1321318255.3750412,0.15230262599607874,132803,202085,20288
2340,3,824622.0,1211591.3964031695,16474751835.788277,0.14103158408780334,213117,179133,20955
2340,4,821527.0,2372283.9627574445,175122536979.71234,0.39103763566941974,97514,253983,17946
2360,2,822124.0,589567.2236043205,3842796967.265924,0.13892827412092779,124379,230175,24559
2360,1,816151.0,2934039.731691283,190200899581.5137,0.27764537887361374,104411,256762,17483
2360,3,815004.0,1147580.2344536518,23007920562.82477,0.2195437683161458,169761,204016,21024
2360,4,818337.0,442813.99488486245,2757059190.5979767,0.17669053180041483,161731,174187,18154
2380,2,821751.0,325368.826331991,1024927889.0787514,0.12166097520440614,155039,172846,18436
2380,1,824585.0,2568801.0556018315,179364355261.60876,0.3415742022725017,163791,235304,16845
2380,3,811641.0,1312435.0004416956,10224568250.03753,0.07459319934826293,124321,223732,23714
2380,4,813639.0,863857.733758167,29194824901.47735,0.49162197546318376,117131,233258,22225
2400,2,818732.0,2585982.9356275667,182686376708.6457,0.3432928173816706,136605,249084,16878
2400,1,814295.0,791741.6118945506,6692468432.21272,0.1341619164862432,171931,154209,17531
2400,3,814158.0,437712.32251833094,2137040794.0201447,0.1401667909044032,132246,228200,24225
2400,4,824431.0,928384.2748572833,28292790367.323864,0.4125058333241794,119500,233647,22586
2420,2,824301.0,332531.48980206344,1627236293.6860204,0.18492470307282385,162457,158835,17718
2420,1,817934.0,850354.3136261292,10713941392.860329,0.186191260536961,196719,188613,22030
2420,3,815802.0,887462.3640612806,29181825902.57466,0.4656101482836944,119057,233021,22207
2420,4,813579.0,2255679.731787194,178285672713.08148,0.4403230633005495,82049,284671,19265
2440,2,817831.0,421315.22858128604,2859887145.234602,0.20246243017350601,185559,209420,23269
2440,1,824677.0,906007.6922552738,29021628863.62157,0.44429137051784157,122225,234323,22482
2440,3,817437.0,736261.2734265567,7705991732.108972,0.17863826310650055,169016,152608,17162
2440,4,811671.0,2241660.973429409,180221168561.23724,0.45068780150783727,83482,268789,18307
2460,2,824978.0,300023.44608384254,1988570948.4549928,0.27761348899045096,206739,139164,18747
2460,1,811048.0,1235256.143668367,46754692625.87668,0.3850534554525807,118928,228692,20797
2460,3,811463.0,1589147.4524618548,55897095358.94434,0.2781446511887945,132357,231701,22757
2460,4,824127.0,2221590.454267501,115168317368.92648,0.2932343779902836,102258,265583,18919
2480,2,819395.0,546592.73961686,5484641108.444747,0.23069084570257822,218429,187019,21036
2480,1,821590.0,1121624.579627077,45202090653.30988,0.4515162134659988,114640,232344,21691
2480,3,814037.0,2408425.6949618515,166320106646.29425,0.3603197893319875,107092,250156,17015
2480,4,816594.0,459219.0815582557,2801837894.1535754,0.16696022350425163,120121,195621,21478
2500,2,815324.0,1123281.3395164532,28872818505.50267,0.2875556839271724,113521,210097,19594
2500,1,820653.0,2544949.8568692585,186338651937.09818,0.36153833496279153,112312,276922,19230
2500,3,811589.0,287870.0536942683,1083676275.8572128,0.16432984748906043,227223,141054,18167
2500,4,824050.0,440592.85562100646,3513529583.744352,0.22744614346026826,107226,237067,24229
2520,2,814734.0,934160.1244970844,20617970624.638866,0.2969020049770003,217061,127749,16800
2520,1,812627.0,1045692.5587969093,15927022387.658253,0.18303595916164817,117294,233705,24274
2520,3,824653.0,2358110.895677056,168777657839.66458,0.38141377157963063,102475,272576,17462
2520,4,819602.0,708694.1479547598,14486025450.240648,0.3624444172808558,123452,231110,22684
2540,2,825499.0,1942258.1783175508,63431149797.59372,0.21129952958185322,112653,241543,21047
2540,1,818949.0,868159.5925455207,21107258266.605736,0.3519188677421996,137851,235133,22510
2540,3,809778.0,703293.2197574704,7113246975.487109,0.1807194477777473,215787,127692,17681
2540,4,817390.0,2040262.9986713822,128157021262.5159,0.3868832804976261,93991,260772,19982
2560,2,817198.0,914121.6237544667,26488426062.76084,0.39834379137070725,118059,226712,21798
2560,1,817642.0,1303822.9370063085,25446569648.10041,0.18810566511541968,181867,146191,17437
2560,3,823805.0,2540561.3410054874,159494063621.60077,0.31052388906132516,152239,255404,18733
2560,4,812971.0,758826.7822556363,8379616969.74035,0.1828726382612057,108117,236833,23252
2580,2,812871.0,1509677.2958297962,42667786731.76846,0.23525655455716468,117315,231751,22277
2580,1,819332.0,1262228.8294086012,10928590903.753746,0.0861981296611855,142655,238728,22885
2580,3,825705.0,1738955.837308559,17993119357.578445,0.0747720382331021,211982,134695,16641
2580,4,813708.0,2328855.410879114,148219179309.10175,0.3434228726468311,88330,259966,19417
2600,2,821194.0,1346555.8642251994,35888129629.16696,0.24872070369939206,120826,234021,22258
2600,1,813392.0,332669.49922654056,1165554843.8629706,0.13234776411072166,171106,184845,19207
2600,3,818766.0,1949976.5976705865,51683818589.00903,0.1708069976225071,101694,246189,23050
2600,4,818264.0,2548686.2679255744,131071173240.16347,0.2535620725220193,166656,200085,16705
2620,2,815991.0,1311329.3891429487,36375477033.237366,0.26582447954364563,116819,233051,21557
2620,1,811345.0,2035042.435361263,158119887515.85574,0.4797880438871658,87135,262327,19248
2620,3,822146.0,1041973.4939254471,23263000338.392544,0.26925405235199784,193208,144485,17639
2620,4,822134.0,426894.4238567485,2050311414.7167597,0.14138024486325815,163120,225277,22776
2640,2,811299.0,901545.1363340509,18702960364.31061,0.2891646952832661,223006,134860,17847
2640,1,824396.0,523268.29332423303,5975451938.268952,0.27424061959881574,125083,237859,24983
2640,3,825947.0,2265442.700690344,158553162533.9394,0.38822062882179076,98421,257471,17022
2640,4,809974.0,1472060.5887616612,36577101465.68352,0.21211324105047497,113772,234950,21368
2660,2,823611.0,2379338.785808417,188436841295.469,0.4182761591830419,99740,276059,18270
2660,1,816437.0,405970.228095526,2427114711.403325,0.18505967507795187,210335,129931,17213
2660,3,818265.0,937166.7510261616,27565701323.42591,0.3944075008876611,120021,232690,22397
2660,4,813303.0,400504.63871595706,1379018971.9040232,0.10803513128115225,130186,226460,23340
2680,2,811686.0,2443050.320004048,172519204054.58667,0.3632306477413467,84282,279824,19196
2680,1,811867.0,661871.8689906276,8271464783.4192915,0.23727088111549385,184044,198449,22524
2680,3,825819.0,562292.3776330936,2648708478.925947,0.10527363844670844,177809,157815,18273
2680,4,822244.0,1737630.6328934473,36369298985.270454,0.15136653372973635,114147,229052,21227
2700,2,823430.0,851513.5125890378,3654378228.4417014,0.06333448895948482,213861,162956,20765
2700,1,812222.0,993359.8600246168,29044865610.603554,0.36988440541740925,119909,231523,21794
2700,3,824765.0,2395732.0423295954,186372693397.31476,0.40805214258217637,86443,277816,18478
2700,4,811199.0,362443.2773955399,736739065.842406,0.07047636001065542,140069,192845,20183
2720,2,818562.0,581167.1330852997,4774060189.355792,0.17762155305842003,123075,236506,24524
2720,1,824145.0,808697.8502100918,22541913894.68576,0.4331397817209139,144859,175597,17939
2720,3,812828.0,872871.2330435708,26442203454.722908,0.43612114628388976,120510,229248,22260
2720,4,816081.0,2261004.7222729516,166050498763.43787,0.4081756656229385,171838,223789,16497
2740,2,810354.0,1222186.2111506006,20326190856.651825,0.17099802873520223,176522,205262,23377
2740,1,824970.0,2303642.0494086687,168376455699.56683,0.39871376827644134,91623,273738,18634
2740,3,819782.0,1077230.8140502714,30341729186.16145,0.3285735923990334,128231,192081,18830
2740,4,816510.0,292700.58922852523,764300559.8221602,0.11210548149153526,163906,194059,20379
2760,2,810629.0,1188291.0493032902,27905798527.047615,0.248346856231143,155980,196372,20550
2760,1,820758.0,397759.53995908395,2511748002.3277087,0.19950083613571182,137807,186254,19280
2760,3,820590.0,2544990.273271624,187083748211.62808,0.36297245824079494,110359,264942,17690
2760,4,819639.0,464374.372986394,2307381561.198999,0.13445990261504423,156136,217572,23700
2780,2,822132.0,824915.2661867174,27965801709.83142,0.5164383158940804,120763,234497,22495
2780,1,825255.0,868668.7606295664,25915588716.18717,0.43158121761142404,188495,145122,17193
2780,3,812187.0,2316985.412218234,151537825212.48587,0.3547188887893199,83129,274429,19309
2780,4,812042.0,1110312.5546863417,14389460663.698034,0.14667762835800208,167895,211092,22223
2800,2,819793.0,841099.1661555313,28265331300.67926,0.5020760895617263,118086,234250,22388
2800,1,811380.0,490934.5224989393,2060045348.0134065,0.10740870963517728,166456,202579,23228
2800,3,820928.0,2290166.324761915,187332952974.46475,0.44883838837672446,92859,288516,18531
2800,4,819515.0,334639.56373682834,2150346679.045052,0.24130358589011575,182881,139795,17073
2820,2,816085.0,433005.91380771797,2852045220.0879245,0.19115189840815092,114543,235215,24463
2820,1,822679.0,2459110.6859267936,185000295355.94098,0.3844378429185392,110331,251209,16437
2820,3,817293.0,1085774.9603482792,31153864852.881893,0.3320795651985402,118685,234044,22291
2820,4,815559.0,253558.82929759473,802470873.2915441,0.15684896824583594,216723,144672,18029
2840,2,826003.0,1833085.7615094413,67351285451.402695,0.25187797026116576,113723,247961,22640
2840,1,819963.0,876750.5946384962,28304817655.801014,0.4627198039226555,118987,233907,22525
2840,3,812130.0,436797.7130410644,1225080637.1584377,0.08068890615318969,211958,171600,19771
2840,4,813520.0,2399295.2697140644,122927492557.84036,0.26834375429922214,115614,211672,16284
2860,2,812502.0,2847829.1820152355,126612971836.53096,0.1961824684319394,181304,213789,17280
2860,1,819627.0,2193172.7174849724,59391012201.4518,0.15516184018100274,101793,214283,21203
2860,3,817526.0,877401.9001874401,28408500983.641132,0.4637255670167442,117886,230094,22097
2860,4,821961.0,791791.2064867697,5396191280.57858,0.10816228449024409,159299,206974,20640
2880,2,824529.0,610874.9011839206,4745951973.14135,0.1598190848497808,184771,151019,18104
2880,1,819061.0,2159320.5403235285,185034067657.18887,0.4986861747066168,92205,270038,18625
2880,3,816641.0,851708.1755125034,28010821168.80408,0.48523718297372276,121017,231254,22020
2880,4,811385.0,505894.24038925953,2017835503.0680995,0.0990777540188331,162289,212829,22471
2900,2,823778.0,2307839.883081289,49027499222.346794,0.11567466668356556,100754,241184,22040
2900,1,821958.0,2723644.8291453,149411513644.47263,0.253100487729469,115859,230379,16956
2900,3,815947.0,1151416.7895654456,20174105873.734795,0.19122252295662404,158307,195990,20430
2900,4,809933.0,305821.3502083369,1195557561.648526,0.16063669190373883,185362,197587,21794
2920,2,821982.0,852643.0856327962,28518609203.860596,0.4929508920973703,118090,225860,21544
2920,1,819281.0,1242718.5520815614,42958752430.44718,0.3495553559839962,118468,209997,20277
2920,3,814382.0,2240740.2617181763,147020504047.55478,0.36796349571804154,138322,244634,18091
2920,4,815971.0,335054.38873717794,1310810620.3398461,0.14673009325177935,185402,184649,21308
2940,2,825259.0,2406312.3760588025,154751044105.94284,0.33584542957480745,101427,265478,20471
2940,1,811040.0,1050961.1753245406,33147253545.523594,0.3771239109998978,115339,232632,21942
2940,3,822324.0,1438689.7783293494,29539769397.74571,0.17934226428926572,206439,144367,16795
2940,4,812993.0,448468.0708501908,2370609252.9901834,0.14811763954598323,137077,222663,22012
2960,2,822594.0,955970.8177940142,14590529856.94374,0.20062805250039004,129220,207949,21804
2960,1,813414.0,1183446.9523822907,36383715083.2901,0.32645198594323405,153336,186618,18154
2960,3,820411.0,2028632.0981092395,147292055008.8736,0.44976183461802466,88991,263117,19823
2960,4,815197.0,1435404.921692712,21542376353.095024,0.13138766997030263,188735,207456,21439
2980,2,810775.0,526401.0173985522,3274909915.565779,0.14851686806132525,121180,232807,24125
2980,1,822824.0,895213.3374742052,7576936036.042818,0.11880928904222184,188399,152468,17538
2980,3,813865.0,2614724.6485200636,185286250747.47708,0.34056588014224004,130354,250585,17234
2980,4,824152.0,889894.9952087653,23670579603.116802,0.3756135300847039,120349,229280,22323
3000,2,824022.0,681153.9891800797,4726087549.032231,0.12800325624859943,144361,227487,24583
3000,1,811113.0,2710856.558290967,193350488552.57092,0.33062985127732375,100273,263126,17327
3000,3,811019.0,219876.030756164,1003325762.8315737,0.26079307263463275,187735,145545,17489
3000,4,825462.0,1275797.7427447895,20728774437.76768,0.16003678969072882,127913,228982,21821
3020,2,819058.0,414981.2420960382,3571160341.6725826,0.2605927215494836,158834,165208,20190
3020,1,825340.0,1708334.0769488611,70671707569.34752,0.304305527284753,117491,245888,22161
3020,3,816649.0,703351.1921254318,5039325641.268818,0.12800821204647375,182761,201010,20596
3020,4,810569.0,2719005.127223433,140526482749.9137,0.2388625076522142,101196,253034,18273
3040,2,816031.0,1035889.5180135043,21413210781.567482,0.25076376337225076,133058,190754,18849
3040,1,811267.0,2431582.86212256,181395216664.5707,0.3855294396535224,91791,267242,18196
3040,3,823751.0,991201.1595477749,9335723830.090645,0.11940822897659488,208114,188746,22475
3040,4,820567.0,685031.3437796484,7664525025.973546,0.2052457742095479,127319,218398,21700
3060,2,822503.0,2447506.832677213,172091920997.13617,0.3610127337298044,100053,271367,17373
3060,1,819698.0,1371710.829116373,39189100499.08138,0.2617279025793983,123860,232872,21798
3060,3,819665.0,784599.618380593,7513856338.263069,0.15338276632228998,120466,232041,24436
3060,4,809750.0,312201.2868655139,1013798467.7220331,0.13070497452868282,215903,128860,17613
3080,2,817421.0,2897330.1820783624,165084157763.37762,0.2471264788569331,83836,278828,19073
3080,1,811340.0,1682521.9950269717,45618145028.21146,0.20250044641761278,144322,218189,23441
3080,3,820225.0,502004.0232831387,3312806819.5095997,0.1651929770498424,161114,163632,17515
3080,4,822630.0,785312.0043222111,5793566691.103857,0.1180514708003698,171010,204491,21191
3100,2,816897.0,368549.1415085039,2214774483.402928,0.20490311821795776,133094,226982,24283
3100,1,815831.0,417998.4242538698,2542796191.683324,0.1828824904218679,210865,134380,18126
3100,3,821410.0,1307474.4941724031,37505997511.239716,0.27570467698079204,124671,233385,21380
3100,4,817478.0,2179105.2794974972,177545108115.87646,0.4698531566454873,91652,270393,17431
3120,2,820061.0,2215869.475259608,178762530652.7964,0.4575072792199038,87662,277378,17877
3120,1,817177.0,443978.9103512426,3635788207.0821853,0.23178416294023582,196555,139255,18147
3120,3,812855.0,419549.65373565466,2351589097.9360747,0.16788216768031958,146251,217745,23914
3120,4,821523.0,1312525.491221717,35058768344.38776,0.2557355036618578,129814,230762,21282
3140,2,820112.0,828748.8537185055,23770717962.741566,0.434916897981853,145218,234167,22428
3140,1,820738.0,421622.5539087263,1544768107.670173,0.10920071690201169,139541,170629,18810
3140,3,818815.0,2005559.689565674,153307028642.9458,0.47896165561535264,87557,264746,19420
3140,4,811951.0,1609407.1298995279,41186161588.84496,0.1998155768478663,187966,195598,20562
3160,2,823589.0,434904.1048967745,2889495613.129983,0.19197509440073043,230760,153895,19966
3160,1,818995.0,508371.30374888,1990803629.604305,0.09680019503999751,125665,215860,21958
3160,3,819230.0,1455861.6958404544,51363730611.22413,0.30452726639131394,109457,234740,20731
3160,4,809802.0,2222771.152276987,163564646448.24396,0.41601577566096154,94400,260645,18565
3180,2,824471.0,295193.6525942846,882598151.8077662,0.12727961355777112,206539,150296,20145
3180,1,822361.0,463425.1269474885,2298032370.8074317,0.13446425527409703,140350,227845,23264
3180,3,810215.0,1328136.9275134131,41583627453.22148,0.29624193199861854,113428,211072,18844
3180,4,814569.0,2488715.7171830414,175044418326.36566,0.35514650884898025,99965,275927,18967
3200,2,810536.0,337191.95283762395,1347194000.2518466,0.1488968811543808,183001,146813,17157
3200,1,824387.0,1530536.385289174,32470142052.155033,0.17418338879386766,135139,219864,22456
3200,3,818119.0,2919139.7986982,183830641414.8641,0.2710927970611011,95331,268695,17868
3200,4,818574.0,465755.2119470583,2160698834.931263,0.1251666574971224,146811,229768,23739
3220,2,818445.0,1153610.8915066079,31279994510.661648,0.29536418770101786,118140,233945,22476
3220,1,817702.0,542566.9129857232,2318095243.0015674,0.09895426740594143,146805,218355,22986
3220,3,824156.0,2599794.5698470366,184944534095.2677,0.34385338178470765,141041,253949,18120
3220,4,811313.0,355821.4356944208,1266052453.2714984,0.12566008461070413,154296,158891,17638
3240,2,820882.0,503563.6281796895,3299019828.22652,0.1634880756173797,133586,225815,24393
3240,1,822913.0,939946.6799755093,9062578191.888046,0.12890067579258013,200194,158453,18695
3240,3,814398.0,1541280.164797829,31640997263.208298,0.1673774119791138,114913,209182,20530
3240,4,813423.0,2523876.9368810765,175806081018.8795,0.3468226137076289,111589,271690,17602
3260,2,824828.0,1224457.0878425138,24265035673.850517,0.20337785340066536,133604,226729,21394
3260,1,820386.0,2919552.9734106204,189219251942.30325,0.2789603414387078,95742,266663,18843
3260,3,812180.0,274466.68724873895,1300526203.1018481,0.21694502226117793,204198,134856,17969
3260,4,814222.0,636355.61794594,5023862482.94673,0.15590061986869308,126738,236892,23014
3280,2,810105.0,878028.6618444698,26559655036.344486,0.4329272353644975,117425,228412,22091
3280,1,823293.0,2110674.8093955438,144861214263.06357,0.40861972897714155,88388,270793,19547
3280,3,816335.0,1650715.929113788,46382393857.99161,0.21390372080411024,172627,222533,22283
3280,4,821883.0,417402.3014848706,2005413144.802743,0.14464520541319967,181842,143402,17299
3300,2,816051.0,1116776.713052975,27818216371.713223,0.28028925278658484,146353,194287,19626
3300,1,815543.0,2883084.53789208,186821192223.25232,0.2824367785588023,126001,271624,18966
3300,3,815844.0,266584.2743606966,1114006376.5396576,0.19698288173249995,182576,163101,18350
3300,4,824178.0,694835.4817264505,4055261330.69721,0.10555157919384943,105352,236128,24278
3320,2,813601.0,2254095.6681949864,164723451710.09827,0.4073996104335199,93785,266443,19360
3320,1,824694.0,550210.4641821893,2814062523.7638607,0.11681158450031093,142525,234142,22534
3320,3,818619.0,852088.7487054656,24979375589.13127,0.4323363787583486,118606,231347,22369
3320,4,814702.0,1238114.251687112,27291786479.20897,0.22372802223907362,205366,133208,16957
3340,2,813373.0,744165.0733123393,4503343025.824832,0.10218951245212174,115780,208114,22093
3340,1,817407.0,672043.940039038,12558200901.037832,0.3494153274498437,119764,230624,22546
3340,3,820954.0,3028508.967604371,201901329312.9768,0.2766249283265819,112243,270991,18414
3340,4,819882.0,329352.1229442548,845803062.3630321,0.09798468096813957,212495,155411,18167
3360,2,809932.0,914218.7072578473,23708704898.968227,0.35646548668086847,176422,146146,16916
3360,1,825336.0,2439040.3769617276,109331166810.99098,0.23094888364259802,96362,251843,21477
3360,3,817020.0,1728625.967521229,58000031040.324455,0.24391360474466633,169483,232908,20300
3360,4,819328.0,839052.5559355764,28768773551.91876,0.5135147024729212,118015,234243,22527
3380,2,824079.0,593030.9441767244,7133207743.306423,0.2548825044070698,172110,215098,23226
3380,1,814549.0,1361172.008308505,46967545147.670715,0.3185530051879767,115678,234177,21999
3380,3,819709.0,2482245.571601413,162261602036.34076,0.3309299962596267,88666,279474,18989
3380,4,813279.0,528477.6933872765,3446321374.884489,0.15506447604767132,183828,136391,17006
3400,2,824832.0,392885.03725400975,3329478983.8296895,0.2710535897172529,180483,144043,17330
3400,1,810800.0,1538455.93906091,41653601320.95725,0.22115272477684522,172764,212936,22136
3400,3,819385.0,1044527.913896569,29412702346.970604,0.33876980248648864,119551,233291,22465
3400,4,816599.0,1961347.3078340478,145412893650.44495,0.4750111166078454,87484,274870,19289
3420,2,819421.0,539699.2329158419,3409790926.3024263,0.14710722840558946,132497,222989,24251
3420,1,815347.0,871827.9648174471,6461287212.988173,0.10682362704495013,193369,169710,19839
3420,3,813473.0,2425445.517659864,61577210246.008385,0.13153666489393426,126383,199145,17961
3420,4,823375.0,3193269.245706614,148360387916.90347,0.18283391024690288,108033,273296,19169
3440,2,822953.0,2704115.7727398127,104992342961.11507,0.1804333982713002,84448,268540,20028
3440,1,820553.0,1896128.180027527,46224595173.590996,0.16156511534146809,194038,157875,19290
3440,3,814180.0,3175704.720292956,66541656242.00393,0.08291311683775426,114616,235668,20489
3440,4,813930.0,578919.2171512527,2050081925.4924674,0.07686792335091909,167180,203057,21413
3460,2,814824.0,2467706.1577192354,152833474947.70526,0.31538531088215777,87386,262215,19327
3460,1,820940.0,1581229.4573382973,28418439216.55044,0.14283028191263616,121494,233980,20911
3460,3,823583.0,1247531.176792432,37288392207.78302,0.30107916741255236,158294,168955,19424
3460,4,812269.0,236175.50595848082,1268369930.1637807,0.2857499036576696,193108,199990,21558
3480,2,822783.0,656084.9089525961,3015706157.2948933,0.08803974783863189,199475,192987,23135
3480,1,811744.0,2692717.7141219107,172913485095.83545,0.2996795262174266,85218,260804,19003
3480,3,811537.0,468916.2836086696,3316283008.350174,0.18952688340235008,144148,185606,18773
3480,4,825552.0,1810395.9547233689,40563202040.72198,0.15552311765719593,131441,225743,20309
3500,2,823883.0,669730.1160146765,11605264762.370268,0.32513615084309316,133549,214966,21881
3500,1,811314.0,1647255.9458167227,29348234988.297623,0.13591571813803882,188843,211038,21496
3500,3,811246.0,993020.4202870401,20020771256.036617,0.2551375078314798,146107,175496,17963
3500,4,825173.0,2186468.2913673045,158834405295.49796,0.4175111501268597,91783,263640,19880
3520,2,822664.0,323629.58180474,1442222940.2001152,0.17303973414068424,212262,138402,18900
3520,1,814152.0,2408964.5127000064,162253064107.85684,0.35135162501765804,94207,270552,18076
3520,3,822186.0,1826587.1017578745,53838426457.29113,0.20277828656802557,119675,232528,20683
3520,4,812614.0,483364.73298605386,2274962796.854336,0.12235852753091529,134138,223658,23561
3540,2,822173.0,1539106.6956518798,41552233054.55925,0.2204280085837882,116249,235482,21994
3540,1,821479.0,246869.11646543862,1025856718.4080681,0.2115256535666774,201268,140846,17961
3540,3,815622.0,3155451.186798879,116144911851.71022,0.14658418618988572,136929,236822,20881
3540,4,812342.0,2896617.7970585306,61085674677.52476,0.0914885721265182,105836,251990,20384
3560,2,817860.0,700318.1668234721,5094843223.267907,0.13054189226938295,105561,239261,24319
