step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
2160,1,822206.0,316061.84742353746,1887986472.0966523,0.23750053572730292,147803,222617,22367
2160,3,824386.0,1022010.7340298995,27251135176.280083,0.3278563108336923,206640,147844,18542
2160,4,812607.0,2110140.0106968563,145352171540.98172,0.41021245639315496,88081,262155,19624
2180,2,813899.0,1014316.5767118665,28153843018.720997,0.3438749201388917,139877,183022,19251
2180,1,811973.0,302456.5094005167,1566256238.9379733,0.21515270297077918,207772,184270,20760
2180,3,822279.0,2074965.6025053728,136430293801.41293,0.39819781728402626,99180,258434,20602
2180,4,823465.0,1629435.862564274,53658283243.13084,0.25396396365215307,113453,239414,20607
2200,2,815378.0,858857.5486434315,18404319773.819344,0.3135359616591778,181949,148707,18525
2200,1,811075.0,1135901.16843731,23063416108.421143,0.22462206011315297,140378,221333,20976
2200,3,825907.0,2061184.3257233014,158178683646.75427,0.4678688792670411,87722,266387,19436
2200,4,819256.0,849727.1969206426,20162256773.207973,0.3509053323363016,150233,228713,22283
2220,2,821408.0,932174.1134401665,27177129660.34819,0.3930242735694146,126537,237401,22873
2220,1,825402.0,1449876.1021327474,37792404856.620544,0.2259189231387223,125497,235590,21774
2220,3,810984.0,2439802.8900012234,152707216464.55438,0.3223739511431501,100328,262673,18920
2220,4,813822.0,314105.71755305433,2131925320.6796358,0.27153772068345694,207920,129476,17653
2240,2,812736.0,2128791.8626247384,144141068118.06308,0.399697283923779,101283,264929,20496
2240,1,818709.0,243773.13822668407,1496699402.7166734,0.3164992992613816,206308,131637,18013
2240,3,821661.0,855041.5230422589,21343301302.312187,0.366857200766064,142022,229336,21912
2240,4,818510.0,1658920.1856001685,52827607479.11084,0.2412236158159906,110669,239238,20799
2260,2,822723.0,918769.2944915865,14241647435.121166,0.2120103920696267,107375,237238,24032
2260,1,812522.0,2453467.3180686114,154811571838.0939,0.32318614158161524,160003,220454,17070
2260,3,813751.0,1205372.7125899657,49916609256.38299,0.4317300017183597,112473,230850,21075
2260,4,822620.0,182381.25152940606,838847772.6047559,0.31690758692787635,180431,176598,19043
2280,2,819736.0,2058238.6926806322,163695623132.20996,0.48557403423810613,96608,266426,18671
2280,1,825192.0,1227301.3952631925,50734031915.13043,0.42325956951483745,113349,235747,21358
2280,3,816843.0,512136.20545661444,3992744616.3653016,0.191298003756978,143411,234283,23447
2280,4,809845.0,275901.4246274903,1386276638.4970827,0.22885050896555556,206914,128684,17744
2300,2,810984.0,407928.3931241638,2334898965.5367928,0.1763234551426643,219750,127758,17128
2300,1,823283.0,2163018.944797528,171900828174.4099,0.4617077735177148,95320,273317,18514
2300,3,822144.0,853209.2729886629,27752717783.002804,0.47907581781152353,121103,233413,22545
2300,4,815205.0,975081.8614968722,17820231379.25329,0.23552718809315565,124109,230652,23033
2320,2,818388.0,1156982.875752897,35733928474.18651,0.33545692804191235,118152,231436,22287
2320,1,818809.0,2245251.1187759475,170079270085.66458,0.4239663658459942,131318,255373,17348
2320,3,812698.0,720732.7998611206,11693186841.83298,0.28287474765772924,175458,152882,17334
2320,4,821721.0,365770.43712389295,2302290900.51869,0.21624837786120643,135354,225449,24251
2340,2,816699.0,848827.8745906826,17231381926.92992,0.3005319897656322,102766,234073,24073
2340,1,816417.0,691607.9861105169,6896004104.587121,0.18117045554183658,201940,135245,17125
2340,3,820961.0,876233.6088962208,26704641444.862087,0.43707584033045127,119358,231951,22554
2340,4,817539.0,2177847.2472121157,168976648825.8236,0.4476944661163057,136218,263871,17468
2360,2,811855.0,1079766.8808860513,26267466814.760933,0.2831183713692616,149720,212237,21091
2360,1,821089.0,557214.2319714329,5829925783.210864,0.23595462226855607,161811,230387,22960
2360,3,815872.0,2282854.271683704,160063348701.8628,0.3859627437743849,85603,265665,18816
2360,4,822800.0,947926.2533572585,27647935002.36814,0.3866548489212795,163148,156851,18353
2380,2,821800.0,796991.5696817592,13328613799.964151,0.26368619487945205,166394,205285,22691
2380,1,820436.0,2077249.3024998326,95779265786.2695,0.2789357143241175,170331,225175,20662
2380,3,814103.0,1272622.364513181,42761043421.39281,0.3317867633711155,135774,171350,16526
2380,4,815277.0,1706613.2430187324,67939753294.57624,0.29313225356176864,87783,263330,21341
2400,2,815319.0,2001071.0427711047,140489384561.14038,0.4408880820122496,90007,261098,20178
2400,1,818633.0,1335961.517104006,30055813364.199757,0.21161695097352223,209585,203681,21095
2400,3,825589.0,844531.2646160581,20062118827.81931,0.3534721477864558,144768,170380,17973
2400,4,812075.0,932372.0452830043,29201359549.043236,0.4221185600343754,115922,229981,21974
2420,2,818829.0,2150081.7755242987,161322172291.22058,0.43852460830708206,151894,236461,16739
2420,1,810204.0,926807.5423683448,28826889167.34227,0.42172420044818487,130191,201688,20314
2420,3,820858.0,949933.6009720858,27459083989.31029,0.38239253893743225,136054,212051,20411
2420,4,821725.0,435644.96550432884,2200530854.32952,0.14570415189154917,142143,214940,23756
2440,2,822784.0,693913.166005617,8339233519.096009,0.21763349875058904,144432,227845,23965
2440,1,810181.0,2708863.493830913,192873462611.3529,0.3302996401049637,91404,269760,17825
2440,3,815462.0,745938.3892985217,15173730462.904892,0.34268596065003454,137133,224021,21159
2440,4,823189.0,366378.56849394407,3422249708.848869,0.3203770781806074,187313,143514,18271
2460,2,819494.0,330582.7868558989,2374886507.404838,0.27308148202632126,205095,152058,19997
2460,1,817727.0,396503.22562006157,2597075463.7531652,0.207587397276924,143951,223170,23976
2460,3,817269.0,1102225.4135774605,46407345418.03697,0.48001604067538184,118161,213484,19044
2460,4,817126.0,2198944.262312267,168429368913.00772,0.4377228749138562,93075,276428,18203
2480,2,814963.0,1144820.9688694968,29680732556.99216,0.2845832460108094,136051,179486,17971
2480,1,822820.0,533925.507251801,6054812370.136302,0.26690039449329084,189715,186444,21305
2480,3,820106.0,2213401.566335169,153415191746.7562,0.3935118412525228,93256,261591,19831
2480,4,813727.0,1204563.8840085305,30657939628.31808,0.265517501788339,141260,237619,22113
2500,2,811614.0,747495.4723995803,16048662822.14255,0.36093714921026515,126896,219343,22058
2500,1,816673.0,2085825.2155243093,152394809731.13715,0.44017382478142425,120089,276169,19603
2500,3,822703.0,952285.0768026521,18372367764.275833,0.25458982179142015,199799,158430,18086
2500,4,820626.0,1137756.7786484577,32992835984.64724,0.3202806112907161,113498,211198,21473
2520,2,811685.0,1097016.7475649735,31970418758.53283,0.3338348510290245,191610,136895,16951
2520,1,820373.0,2288630.130449172,166103623245.27243,0.39850864524382046,94443,279435,18645
2520,3,822916.0,660653.4892210949,5630767469.934662,0.16211753470460913,156510,215932,23404
2520,4,816642.0,681209.8060127792,16103866828.462845,0.43609213332468283,117719,232878,22220
2540,2,811926.0,1142865.6249861894,34094014645.584896,0.3280179929200057,168361,226540,23317
2540,1,819554.0,1823107.379363576,139597782324.25748,0.5277933149975836,89924,260336,19237
2540,3,825420.0,205148.78514617024,845856871.8224889,0.2525624878740318,189043,150093,17799
2540,4,814716.0,1090840.3217363567,45271022460.5379,0.47808795450436925,112954,228171,20867
2560,2,819123.0,164665.03523550823,745041262.3626535,0.34529270807816415,175592,174341,18786
2560,1,815418.0,2182061.8517568777,168513485428.62643,0.4447443216875351,144374,244234,18400
2560,3,819490.0,925243.7768770996,26877511216.93266,0.39453593926070685,123545,223122,21652
2560,4,817585.0,920549.7442299929,23672638394.281036,0.3510443640135447,116771,223443,22382
2580,2,814268.0,686751.6679016596,21727739245.817524,0.5789285387336509,137615,174094,17688
2580,1,825897.0,2341425.636297986,166586423962.00287,0.38184642702811755,178112,226663,16919
2580,3,812038.0,464236.5324008976,3861270872.9301524,0.22514458481997865,126177,230149,24095
2580,4,819413.0,897610.8183062605,27633242221.452267,0.43098837038581894,118378,234234,22518
2600,2,818147.0,264733.4827851072,1318727139.7979338,0.23645421595371968,162622,161795,17689
2600,1,810355.0,498821.02751151053,3738790872.754135,0.1888215387946138,121564,233437,24512
2600,3,821771.0,2450305.9344093553,187009412988.559,0.39141071219139023,157283,236484,16490
2600,4,821343.0,815483.686217434,27741745301.09175,0.524219400430735,118813,233424,22529
2620,2,811733.0,270396.3354273811,1078991807.8934057,0.1854498167021361,173130,158462,17571
2620,1,824876.0,979132.625107215,22782063251.98828,0.2986206757918018,103151,238919,24508
2620,3,818309.0,912669.4165208618,26539449956.282192,0.40038222294282855,118081,222451,21327
2620,4,816698.0,2384627.56382857,169408171286.0389,0.37437177550123335,165920,245308,17814
2640,2,821994.0,2095514.5720054551,60614844718.75485,0.17346325457809372,202945,198531,20003
2640,1,817742.0,2023112.8889285028,110944000708.76009,0.34062259475992684,88927,261927,20824
2640,3,814138.0,883980.9992569714,28815102006.081253,0.46338734061543035,117332,227832,21782
2640,4,817742.0,739119.6511724605,19434728868.606636,0.44705283361649156,151078,176850,18611
2660,2,812762.0,2192224.424875363,168174721661.04544,0.4397446426879124,142468,252269,17588
2660,1,821268.0,490368.13189313875,3004505809.2124104,0.1570140208308366,165519,202096,23180
2660,3,816131.0,830191.8777266471,27969567781.57489,0.5099629902688646,118789,226561,21750
2660,4,821455.0,653732.0820105851,20659881050.370094,0.6074885316813468,133506,184214,18702
2680,2,817491.0,1358103.0179502843,49761854733.60852,0.33903223646241126,142914,220680,22211
2680,1,819079.0,892570.2319139709,32642816970.416794,0.5148879128325601,119072,227193,21807
2680,3,824561.0,281657.94149787223,1008323934.8376569,0.15972244088051288,177139,161586,18141
2680,4,810485.0,2069862.1983303702,136395680663.33983,0.40006228871547983,121157,255681,19061
2700,2,821501.0,2254215.5608362006,144633784054.2099,0.35767511547943204,148739,250784,19473
2700,1,816337.0,427010.2831156226,3518935255.850395,0.24251827643971532,144897,183612,18339
2700,3,813451.0,1396120.0985761255,44947053364.37245,0.2897780803412655,119067,234276,23922
2700,4,820327.0,952910.7408602884,26708903627.77007,0.36962512185868523,147579,196468,19486
2720,2,823474.0,803994.4424833176,21841798775.047955,0.42461191062278686,132179,181275,18660
2720,1,814774.0,2008013.397118253,148499857801.14294,0.4628099526054057,89067,261414,19808
2720,3,820392.0,886975.9687995749,28401706860.271202,0.453660114172614,118443,232355,22380
2720,4,812976.0,1077984.8305128908,21065312865.740696,0.22779934909866656,220593,190096,20372
2740,2,811599.0,2353610.954222418,162581362330.4778,0.36881728710336803,151308,249137,17363
2740,1,825876.0,952553.9164206523,26274088544.378494,0.36388017027025477,121554,232970,22713
2740,3,816433.0,928666.7449559006,25729741966.933342,0.37490868990607956,180839,145570,16915
2740,4,817708.0,591808.2894258979,5223483460.413166,0.18741657626718922,106581,237463,24229
2760,2,819411.0,2139174.759634966,126522838810.02737,0.3474451553262083,90972,262324,20729
2760,1,813345.0,930819.9646251982,28373177034.012062,0.41151574136285973,146236,172075,17701
2760,3,817878.0,1460834.2178045493,38090138379.80142,0.22429549378945013,203320,198844,20211
2760,4,820982.0,886770.1152948132,26822522078.361927,0.4286347510866134,119754,231897,22579
2780,2,824053.0,1382024.651547127,34638402696.40323,0.22789570555291205,139474,241378,22307
2780,1,814755.0,671854.8690186377,11715124082.639542,0.32614131585562584,126158,217460,22156
2780,3,810769.0,2098546.955346751,142067972685.49207,0.4053859241400781,89507,258206,19959
2780,4,822039.0,1186995.187619508,31387176837.66792,0.2799395124155298,205143,148096,16798
2800,2,818057.0,1040483.3616392317,32666774276.37835,0.37918036127977,118338,231848,22110
2800,1,824422.0,895932.3620242679,21256689848.19522,0.332778340607115,197204,137951,17235
2800,3,818538.0,548691.5134877017,4084954757.96147,0.17050637793896434,145985,237401,22844
2800,4,810599.0,2169938.9715255015,161800257419.66766,0.4318113295504955,98755,257940,19031
2820,2,823873.0,1206530.0426330306,51760633227.64142,0.44682057604584924,115952,234617,21312
2820,1,811358.0,252833.99960449594,1213321747.3486724,0.23851456038766106,187526,138605,17874
2820,3,811022.0,1335531.8868922805,39453351557.43962,0.27796188179461256,160311,239085,21761
2820,4,825363.0,2063001.3786489496,127381369769.77301,0.3761116122916316,96493,252833,20273
2840,2,815749.0,1131480.7961924504,33431389140.346035,0.3281481136054634,110264,226140,22170
2840,1,811912.0,935861.4595199048,28253294959.620182,0.4053739551301271,162420,196521,19558
2840,3,819307.0,2106172.0885132635,156953805916.04196,0.444625133959187,100785,265088,19842
2840,4,824648.0,298145.6454761628,1170186286.1945276,0.1654275838767785,186813,177391,19650
2860,2,825770.0,2103073.48814593,142906017125.64725,0.40602379131251715,98514,272759,19420
2860,1,812506.0,880187.4226828257,29187022959.70344,0.47342299308656133,117438,232482,22137
2860,3,810041.0,424462.71131226234,2292932343.9708643,0.15992708330070343,191586,127823,16606
2860,4,823299.0,1358862.8538927312,45422703872.881165,0.30912319477270495,152744,232076,23057
2880,2,817957.0,970657.3460012662,21545874979.930008,0.28737045011270484,190703,140223,17226
2880,1,811174.0,509308.6955419273,4409730448.737483,0.2136287627877251,102201,233790,23951
2880,3,821600.0,2510940.946105492,180491597084.17795,0.3597442442977137,149043,257315,17554
2880,4,820885.0,691753.6247280057,13361473789.357292,0.35088220306939666,118335,233812,22489
2900,2,811508.0,2172934.323509047,139732756165.61008,0.37189033295663704,86792,269476,20022
2900,1,819794.0,906919.2434973572,30422032688.875668,0.4647943696201299,118041,232495,22421
2900,3,816177.0,782820.0225474559,17324146073.3397,0.35525307878900353,162468,155297,17140
2900,4,824137.0,1627948.7065285023,32329741374.3773,0.15329594268809207,192981,207872,21637
2920,2,825245.0,594955.8668263375,7265375738.218265,0.25792797023015973,125682,234770,24890
2920,1,822480.0,883708.8257213796,32447974739.000427,0.5221305137501645,118093,232531,22388
2920,3,811953.0,251323.02104936948,956584730.3281256,0.19031313571010658,197643,131397,17015
2920,4,811938.0,2501826.6435487806,179138741094.6559,0.3596540501122781,118864,266442,16927
2940,2,818813.0,616156.0999675447,6134526159.10337,0.2030529867581527,204720,201248,22737
2940,1,812322.0,1017218.4699431602,29526200489.11725,0.35858238710431556,139691,168439,16956
2940,3,818472.0,856763.8234193891,17129671954.39777,0.29324908755753376,124145,214317,21389
2940,4,822009.0,2083717.3438795316,167018277699.58438,0.4833884304996262,91726,281136,20138
2960,2,813354.0,2454031.4761499595,179670771393.6162,0.3749100122907443,101143,269383,17420
2960,1,822275.0,342763.03289626265,1801855314.8756306,0.19272667338184726,214664,127941,17264
2960,3,822287.0,650787.0993018076,8891069745.126328,0.2638068149882088,127217,236480,24358
2960,4,813700.0,902761.0420129525,29444979848.58461,0.4540205465481281,117258,231336,22178
2980,2,815655.0,673271.4347073012,14145362623.119625,0.39214219164038033,117790,232319,22369
2980,1,823290.0,607155.9903194685,7320069637.964405,0.24953100069545509,103529,238707,24231
2980,3,817184.0,1140039.5430855982,37097547927.35116,0.35868667053015735,175136,149880,17165
2980,4,815487.0,2145432.2170173903,161245696113.7676,0.4402186114842174,163827,244234,17455
3000,2,821128.0,2319703.8184680957,149843310800.76566,0.3499307837754639,166273,242094,17355
3000,1,821140.0,1364357.6438524062,34577266441.016815,0.23342322431030893,105072,237046,24133
3000,3,815787.0,945267.5189979237,20925951240.0218,0.29429684273681217,148332,171604,18151
3000,4,813561.0,703153.1982074121,14462147820.398525,0.367572275932268,140605,214396,21581
3020,2,821839.0,2189863.149088999,160086600964.9321,0.41949896809402804,152465,220121,16017
3020,1,814381.0,274680.56814268767,1002733716.3094337,0.16700889712167644,185769,171929,18843
3020,3,822765.0,882238.4628907451,25737683426.976032,0.415534745021009,105951,241709,24251
3020,4,812631.0,916611.1657403358,32981658193.985176,0.49330107734230044,116097,231381,22109
3040,2,819971.0,1068876.0127759767,26914475672.277725,0.2960336812625346,123377,224257,22527
3040,1,815404.0,2364914.2500185613,164464764898.55185,0.3695319010381757,121838,276471,19918
3040,3,816246.0,961590.5476777253,26445357983.455017,0.35940072024636177,122120,217513,21107
3040,4,819995.0,366898.96069255186,1984077747.9180868,0.1852147574915657,192947,146899,17668
3060,2,812364.0,2061155.0441504677,151179448243.32898,0.44717889350601514,105800,262323,17904
3060,1,822538.0,1775818.1176499776,58465429145.20379,0.2329764593331789,112976,238822,20170
3060,3,817792.0,332280.7911280279,2463704097.808846,0.2804064106640074,210457,134191,18474
3060,4,818922.0,600706.4135961644,7700094815.861036,0.26815222155076246,131049,229804,24672
3080,2,813815.0,1990440.6322842292,68131534914.809326,0.21610239488224905,107843,239165,20232
3080,1,813874.0,949655.0654758639,26141972180.22537,0.36426415235766757,192584,135402,17703
3080,3,825191.0,597490.5301545641,7060006928.554805,0.2485151895671159,152303,228517,24705
3080,4,818736.0,2039220.0231965035,118475162278.61319,0.3580214132650745,107552,262056,18580
3100,2,818967.0,2046266.0502531554,152093521265.16107,0.45645333130240284,105616,261547,19073
3100,1,820388.0,583149.9563995847,6991189128.319047,0.25834521378459446,134110,228467,23740
3100,3,812494.0,290107.68441164366,1743190133.3990955,0.2602772190950383,208925,136316,18405
3100,4,819767.0,1698214.2528165956,58980775775.32346,0.2570013363210224,111631,238810,20002
3120,2,824787.0,518960.7172511187,5947244203.90057,0.27749596046490754,172044,214294,24049
3120,1,817162.0,786031.5506919764,19748802321.333237,0.40167117753771736,178227,144191,18160
3120,3,812344.0,1921598.877527335,135922282198.67465,0.46256742889142355,96114,270726,19170
3120,4,817323.0,1775212.7066283405,58190347578.294174,0.232038484145222,113897,235929,19841
3140,2,818971.0,1468265.0760074533,42575470122.8035,0.2481763417493729,118953,226151,20702
3140,1,824592.0,1225715.1811419174,40714110851.70266,0.34054592556712954,135005,196179,20322
3140,3,817984.0,1881504.5415520717,135026588756.69539,0.4793123488055151,89109,271299,20990
3140,4,810069.0,276776.95224615495,1492506571.0010734,0.24483092330457987,217215,171511,19206
3160,2,811051.0,982676.7930531511,25651688568.86075,0.33381390476573963,166754,179573,20580
3160,1,820970.0,2200591.0966292312,150268533897.87405,0.3899412775422612,84923,279566,19982
3160,3,824051.0,238979.16848750817,1182809628.4736962,0.2602583210603496,198250,180791,19651
3160,4,815544.0,1559428.4636449136,42705644206.99414,0.22068063634297522,110355,225210,21007
3180,2,816027.0,2142822.615159084,127210903659.27502,0.3481462801840761,91741,270034,21584
3180,1,811792.0,1054583.7404737975,32864443897.925766,0.3713419466472329,113016,208148,19023
3180,3,825091.0,205791.77487011443,776044702.080587,0.2302717051124727,183657,187573,19619
3180,4,818706.0,1646730.9952285734,58957284042.921326,0.27321341070572724,171868,199385,20994
3200,2,814817.0,240559.69918897748,1193787043.1202123,0.25923341490946805,169281,208221,21275
3200,1,817571.0,1186623.008505242,51888971051.29682,0.46308359144279226,115085,203674,18322
3200,3,825355.0,1058156.3125355265,19047311979.07267,0.2137685960814944,188752,195302,22241
3200,4,813873.0,2231030.100029614,147678606228.713,0.37283492663134893,87164,257943,19382
3220,2,813842.0,1665107.2168298853,48273046052.4891,0.21879135688454177,162571,204848,21109
3220,1,824160.0,1849537.1405034866,128653799040.84383,0.47261376402777633,88078,265814,19992
3220,3,810196.0,1125244.1559270718,41785524758.111336,0.4147077891426562,136146,182690,18436
3220,4,823418.0,250102.49665524712,1096306450.758472,0.22024485876268568,173487,211788,21683
3240,2,811686.0,1224598.869759787,19469257782.432205,0.1631441670464618,223439,178303,20272
3240,1,824284.0,860784.0732458308,27591561281.61935,0.46794810653953695,120050,233201,22665
