step,district,population,perimeter,area,polsby_popper,dem_votes,rep_votes,other_votes
2620,4,811456.0,555840.7815519572,6590676346.630234,0.2680643335321675,103544,241588,24345
2640,2,819352.0,920623.0453446949,23983159712.704563,0.3555924893270447,119592,201464,19986
2640,1,821070.0,945311.1218388717,28395930687.92515,0.39931574654276863,131190,218339,21187
2640,3,815797.0,2206770.2173150578,166217865867.10352,0.4289170771527754,143363,255196,18568
2640,4,815397.0,301979.1215773268,1211720034.4690661,0.1669776396205924,166137,190141,21479
2660,2,814744.0,623465.7636049248,6542625727.698046,0.2115128324252313,99177,237074,24007
2660,1,819534.0,918137.5847005979,24805450306.83647,0.36977832216748446,174235,173791,18355
2660,3,822141.0,890635.7157410359,27889439974.70055,0.4418241430014186,134185,205235,19789
2660,4,815197.0,2092179.7757615594,160571160292.96722,0.46097716254378734,152685,249040,19069
2680,2,821619.0,215105.1438933303,686882138.8863117,0.18654795631317667,179761,173611,18772
2680,1,824704.0,968881.753790983,28282497476.981926,0.37860475717780945,118592,220899,20960
2680,3,815561.0,2367061.31060831,157905775023.52878,0.35415131900377594,166687,233753,17880
2680,4,809732.0,1090933.0200402648,32933521662.805367,0.34773776886326074,95242,236877,23608
2700,2,816725.0,678490.304391722,13422321731.421347,0.36639557216622953,118561,230815,22378
2700,1,821651.0,321503.7762808532,2052719356.154502,0.24955557986710278,152702,214069,24118
2700,3,813694.0,1408646.5152539075,45096458910.13341,0.28559345792060514,132837,196744,18687
2700,4,819546.0,2300954.692085292,159237176304.49307,0.37795334873736636,156182,223512,16037
2720,2,819211.0,883352.6362801474,16423528200.551517,0.26448929901900725,192370,205525,22525
2720,1,820663.0,915066.7135879925,26800457721.473473,0.40220416152053495,119402,231875,22522
2720,3,821284.0,2096292.5037513613,156857704458.0803,0.4485511313469502,86420,271208,19177
2720,4,810458.0,794058.5478323897,19726985922.097034,0.39315657978028695,162090,156532,16996
2740,2,815238.0,334176.87928320677,2179451038.3075447,0.24524727070259544,175976,203860,23359
2740,1,820198.0,1290745.296802203,34281364393.578255,0.2585751944717037,139487,217237,20699
2740,3,811543.0,2271307.4774994864,179926824897.44098,0.43828228669047814,85287,275884,18031
2740,4,824637.0,403065.1357878751,3421035972.875518,0.26461657035286823,159532,168159,19131
2760,2,814641.0,355703.51162075787,3496876479.7901616,0.3473072510814483,192834,170355,20893
2760,1,823621.0,1998622.665191583,154770785423.19818,0.4868971519541437,87781,263189,19203
2760,3,811704.0,1032155.5402704014,27067356564.87002,0.3192753663917888,128942,193792,18503
2760,4,821650.0,1247264.7358625545,34473657834.34394,0.2784709802013965,150725,237804,22621
2780,2,818865.0,1030272.2069572296,27894408112.24832,0.33023495889861193,141158,219218,21820
2780,1,818254.0,732002.0099611373,14946222153.764557,0.35052318564254475,160865,210903,22071
2780,3,818153.0,873326.8039056414,16715012643.024029,0.27539940284211895,161787,156034,17548
2780,4,816344.0,2055681.8556815854,160253033393.16544,0.4765454394419891,96472,278985,19781
2800,2,820114.0,923434.8123940395,17070590498.203901,0.2515625118456658,180541,143608,17144
2800,1,823780.0,892249.4912612053,18142261172.60962,0.28637075248312766,178359,216258,23303
2800,3,813026.0,623359.1025187817,13470232292.827053,0.4356205289250448,117237,232307,22356
2800,4,814696.0,2256184.7594021214,171125592338.5618,0.4224501863215586,84145,272967,18417
2820,2,823871.0,2593363.6550654178,186946577426.6012,0.3493015738475506,120611,274964,17958
2820,1,813739.0,209572.65210110208,1152768488.4617429,0.3298243700597702,210476,126227,16837
2820,3,815280.0,847124.0668933751,26671594233.962513,0.46705152978210346,118521,231409,22432
2820,4,818726.0,615233.0837239197,5037736153.176926,0.16724992026889504,110674,232540,23993
2840,2,812912.0,896293.0081024724,27022248578.18071,0.42269910830876456,118466,230083,22532
2840,1,816459.0,2026528.8704970242,152509515086.18213,0.4666606846021292,82479,280732,19317
2840,3,822448.0,841322.9812662776,10689575166.641926,0.18977753673315156,198290,194389,22353
2840,4,819797.0,1128096.3156806068,29587337471.197525,0.2921617704614684,161047,159936,17018
2860,2,818963.0,2425556.1597515154,162800794837.5936,0.3477312454350698,104343,269604,17798
2860,1,818265.0,825219.171149387,9551418259.065037,0.1762540519293886,131677,231737,24183
2860,3,820020.0,832119.8117591107,28780625364.451572,0.5223220571446763,118614,234326,22505
2860,4,814368.0,789831.0353815481,18675837841.092056,0.37620240608925914,205648,129473,16734
2880,2,813532.0,880166.9482287718,21608800308.8787,0.3505180670345159,136924,242504,23616
2880,1,818193.0,245930.14941389824,1205776216.6223736,0.2505261302308879,207970,125526,16895
2880,3,820020.0,832119.8117591107,28780625364.451572,0.5223220571446763,118614,234326,22505
2880,4,819871.0,1986926.7407270493,168213474412.24963,0.5354352210947104,96774,262784,18204
2900,2,818322.0,1226332.1653005732,43910179024.47531,0.3669093954245957,102794,223799,22357
2900,1,819271.0,894671.1864846586,28276188253.082146,0.44391909536498847,119323,234215,22461
2900,3,817808.0,2113696.1927562067,146640772243.5302,0.41245775424226133,128532,272516,19124
2900,4,816215.0,243275.37890148527,981536781.1146289,0.2084107551884553,209633,134610,17278
2920,2,824887.0,259723.99096162093,1482393111.035311,0.27615258741296056,212976,127664,17439
2920,1,823617.0,2261964.239684674,144676560025.6603,0.35533383949101965,98387,276129,18586
2920,3,810016.0,1377877.7221351527,27898911253.496895,0.18466124640603765,134016,226458,23283
2920,4,813096.0,1089648.3854775247,45750811912.00982,0.4842124037170362,114903,234889,21912
2940,2,813142.0,1957158.4057534868,127732931904.16998,0.41904512251678167,89842,260426,20084
2940,1,815812.0,1435614.5975163272,30671855721.228172,0.18701402843135703,225091,171094,18568
2940,3,824588.0,940160.1812578011,26304018226.89435,0.3739626716681338,120963,227478,22107
2940,4,818074.0,1092152.5504650618,35099870449.90981,0.36978455599815446,124386,206142,20461
2960,2,810942.0,2157617.7752239434,152559189819.65024,0.4118122061873269,83460,264147,18680
2960,1,820742.0,897153.0984076448,25450331872.93361,0.39734723132416555,137194,183505,18598
2960,3,824224.0,1067886.2350090784,17595998994.171455,0.19389821697565957,219947,192419,22097
2960,4,815708.0,826543.9578573378,24203155615.447002,0.4451946597387832,119681,225069,21845
2980,2,825915.0,2030727.1763834332,160233567585.39746,0.48827018351606744,83842,276580,19436
2980,1,821236.0,854703.5245336333,27451501635.252853,0.4722206560750458,119765,231996,22582
2980,3,811166.0,843243.0228412692,13913148375.811415,0.2458837159348315,178610,217129,22696
2980,4,813299.0,791750.9697685877,18210458705.740646,0.36505099918172557,178065,139435,16506
3000,2,820348.0,1123862.3656444522,33365302377.42398,0.33195458554669366,142887,241361,22533
3000,1,818806.0,2279989.537096802,171495377675.8763,0.41456876229271994,88638,265190,19274
3000,3,815379.0,410758.8851600205,2531836229.7860036,0.18856953983969454,153992,169749,19563
3000,4,817083.0,723898.5489899667,12416160019.11607,0.2977431323170755,174765,188840,19850
3020,2,814877.0,828048.630409115,29234274695.698524,0.5357849386670871,117245,233818,22289
3020,1,816115.0,953070.773480759,32003134049.272476,0.44274337462978836,140963,192822,18796
3020,3,816073.0,2173632.300715169,156461250870.2899,0.4161448301382541,93780,268451,18878
3020,4,824551.0,410357.43043890083,2110016686.9414594,0.15746032754633082,208294,170049,21257
3040,2,818849.0,512218.716631355,3804667849.833397,0.18222825868605855,115382,233861,24365
3040,1,812897.0,855806.8057325201,26767676783.474728,0.45927105131378215,142382,172631,17603
3040,3,816475.0,998995.0752696741,26041585278.765938,0.32790692440899666,136031,213712,22068
3040,4,823395.0,2282107.832335833,163194746390.12823,0.39377098746970285,166487,244936,17184
3060,2,815165.0,821314.6490931627,25494106828.050594,0.4749310100527432,140499,172145,17798
3060,1,812206.0,443048.5434824955,2400701701.2424293,0.15368993889815746,135400,221665,24072
3060,3,818966.0,828208.6272735741,27751138254.19372,0.5084065824150894,118833,231931,22489
3060,4,825279.0,2189228.5688121337,164162729518.71555,0.4304296844085911,165550,239399,16861
3080,2,809911.0,1031112.0186430061,19107672781.788456,0.22584265013780794,149641,211434,24368
3080,1,818600.0,2269664.5625494216,170927915371.27112,0.4169649083062107,92550,275423,17610
3080,3,818510.0,266570.83810066874,1206031377.2303305,0.21327659383628617,196014,157143,18196
3080,4,824595.0,857369.0037476452,28567056771.912395,0.48835968491611453,122077,221140,21046
3100,2,818476.0,242560.52384667107,1182003751.6203277,0.2524576151044056,212066,130818,17366
3100,1,817274.0,1994731.3697061874,160531246137.2527,0.5069914155411431,97400,266828,18844
3100,3,809915.0,1237793.3380862738,42948495207.53332,0.3522585427284208,130478,235787,22730
3100,4,825951.0,681437.9370526925,15146931205.795923,0.4099037590120373,120338,231707,22280
3120,2,811417.0,879670.6238554118,27903495181.470676,0.45313571334209923,142305,212446,20484
3120,1,821887.0,868480.0232279969,24590000393.960083,0.4096837453626743,159905,161185,18770
3120,3,823633.0,2320311.387315822,126555674606.0078,0.2953921463031481,96837,251326,20292
3120,4,814679.0,1522607.1113575525,40759506120.763664,0.2209342614263483,161235,240183,21674
3140,2,823856.0,1233998.8742539426,25799602768.46167,0.2129086745508956,158471,221312,21331
3140,1,810401.0,1014423.2140439799,27925980846.112087,0.34102007199847995,108190,229095,23626
3140,3,825341.0,2503574.8769670576,162728007661.5664,0.326250361551993,114129,273729,17943
3140,4,812018.0,353038.930710415,3355085026.0620375,0.338273671147799,179492,141004,18320
3160,2,815631.0,870254.914243799,28611621425.570843,0.4747438695288331,130062,226476,21552
3160,1,821566.0,603862.1224609853,8234471874.178646,0.2837723235604936,146445,226673,24366
3160,3,819714.0,2415932.428683486,179835562799.1387,0.3871826391457049,92979,277934,17736
3160,4,814705.0,350008.54600705486,3127020203.3139954,0.320762252281438,190796,134057,17566
3180,2,825214.0,920097.2353109178,24795517296.566372,0.36805742697940846,131267,241683,22989
3180,1,812820.0,817577.0944265472,29087523847.540485,0.5468386282455713,116558,232899,22200
3180,3,811277.0,1993559.1867044168,159794007513.80334,0.5052567041640319,98312,261949,18816
3180,4,822305.0,637024.9445540278,6131627644.292002,0.18987717433773688,214145,128609,17215
3200,2,820447.0,425840.38954364404,2819359741.2742167,0.19537395005833924,219014,185163,21652
3200,1,821029.0,853583.339024393,28256265030.428185,0.48734078698498895,120450,232876,22379
3200,3,811538.0,2150470.3057399075,158651948310.04333,0.43111027477769326,87156,262045,19025
3200,4,818602.0,887983.1032359451,30081103220.45645,0.47939579458116727,133662,185056,18164
3220,2,821118.0,402183.88000770746,2774180027.2593284,0.21552377511347318,226292,181713,21406
3220,1,819005.0,1281499.0824887818,46975462412.814354,0.35945483423488267,126804,190287,17947
3220,3,820353.0,2242665.8989973394,154379925839.12326,0.3857194449759321,88975,263620,19484
3220,4,811140.0,747773.3934601296,15679108023.00523,0.3523637305944901,118211,229520,22383
3240,2,817318.0,1941453.6101002167,161700756502.1117,0.5390981980047251,87895,266725,18900
3240,1,824481.0,897042.0855223223,26731225329.343655,0.41744868097916354,132908,187518,19069
3240,3,814219.0,880951.8599522768,27531103847.800606,0.44578878142216943,117785,229660,22224
3240,4,815598.0,537341.3205769481,3845590622.9461775,0.1673680042664058,221694,181237,21027
3260,2,817564.0,2008257.8736336126,160108146603.2512,0.49886649592971477,89474,263026,19136
3260,1,814713.0,421520.4558580072,2169107820.4782257,0.1534100083953015,231920,135969,17679
3260,3,815638.0,970002.7419414022,28499348018.080284,0.3806263628110137,118048,232100,21897
3260,4,823701.0,843733.0110474383,29032073860.392403,0.5124810860614607,120840,234045,22508
3280,2,822916.0,2280818.1941136215,164867944722.65262,0.39825822207821704,99405,272231,18640
3280,1,813764.0,923327.2142291138,22398555367.16358,0.33015554852495727,178856,140798,16616
3280,3,814156.0,644836.1648378728,11432036579.279985,0.3454893757002526,127118,225568,22456
3280,4,820780.0,969371.1685755394,21110139633.10595,0.2823064317570817,154903,226543,23508
3300,2,810486.0,1289204.151821634,35972394245.88227,0.27197927864048527,153911,222447,22783
3300,1,822784.0,661131.7489053493,6249666624.062547,0.17967625569170373,189200,139498,16929
3300,3,813737.0,2014072.774995299,150768079038.38107,0.46705599133460113,91861,274645,19114
3300,4,824609.0,936743.8413643938,26818536393.876255,0.38406368434735544,125310,228550,22394
3320,2,818781.0,242727.99940204498,809872321.4264812,0.17273751510242472,188364,143680,17465
3320,1,814708.0,2112271.0842196913,164573885635.31332,0.46352320356327387,106126,265166,18801
3320,3,812521.0,950917.7256950174,28107434935.20667,0.39061165005254656,140722,231930,22780
3320,4,825606.0,979199.5574934627,26317483410.25565,0.3449147799925323,125070,224364,22174
3340,2,822067.0,1919442.776969469,134358019906.8296,0.45827178594481516,90059,261549,20178
3340,1,813506.0,860784.5033070133,27760931141.469875,0.4708201196066467,118144,228585,21989
3340,3,811808.0,1149935.2310071364,31284453761.603043,0.297297789980584,225597,159458,17900
3340,4,824235.0,993516.7415973131,26405271492.299664,0.33616316322525996,126482,215548,21153
3360,2,815175.0,1045841.7154739689,15771289578.490013,0.1811945575665431,221754,181752,21034
3360,1,818221.0,834314.0025949758,28296192505.18542,0.5108328297091558,118135,233741,22455
3360,3,819178.0,2296362.3880769983,148592125544.9604,0.3540990888026386,86851,264352,19339
3360,4,819042.0,961398.862513517,27149068673.566364,0.3691115135469158,133542,185295,18392
3380,2,821848.0,929822.0299880987,25892000154.61754,0.37633603227251755,118841,232434,22469
3380,1,822111.0,2812082.417745846,185299310516.32397,0.29446086078964034,159170,251427,17483
3380,3,817302.0,598617.6424574899,7485104368.610224,0.2624875443235303,101471,241065,24268
3380,4,810355.0,245608.200579641,1132261262.6504889,0.23586895705308775,180800,140214,17000
3400,2,820490.0,2297378.426286891,169031816063.1135,0.402451216597455,144936,254705,18102
3400,1,813637.0,1009202.4109242873,26627591362.188488,0.3285376821096127,129467,221792,21985
3400,3,811551.0,742799.962548214,20896334556.585136,0.4759224926177721,153368,155110,17343
3400,4,825938.0,498007.10887176276,3252934320.315074,0.16482158044314266,132511,233533,23790
3420,2,819654.0,2333999.430889072,161844101017.0753,0.37334062228063225,155730,242651,18710
3420,1,822820.0,627839.3144139865,8962896990.462559,0.2857335618166465,130876,235889,24164
3420,3,811808.0,808800.079429076,17458855581.093216,0.33538471509681184,135451,179742,18246
3420,4,817334.0,1039213.5726273749,31542822713.571125,0.3670293534212539,138225,206858,20100
3440,2,823755.0,270254.3751787036,1488205250.363631,0.25605144398996577,229414,152577,18533
3440,1,820149.0,2176523.906203774,147964134681.4066,0.3924997996067837,109591,247000,17662
3440,3,812678.0,944303.7429948461,25922419502.55531,0.36531034953002417,118660,218979,21192
3440,4,815034.0,1530455.4279068564,44433916867.876656,0.23838728651468843,102617,246584,23833
3460,2,814881.0,2069809.4101753286,162259972846.8721,0.4759491426134864,99967,278507,19477
3460,1,811961.0,872165.567802065,27777277451.322426,0.45888268038882024,117617,222234,21283
3460,3,824479.0,257468.7811658884,1134055427.8267894,0.2149784817150448,225313,141223,18489
3460,4,820295.0,945284.6443268012,28637370576.18089,0.402733537982529,117385,223176,21971
3480,2,810067.0,1016325.2434543034,26178650890.65498,0.31848699278087256,139880,236648,22963
3480,1,825515.0,887694.56542823,28052245297.42692,0.44735301604887623,129374,225772,21811
3480,3,810522.0,2046468.0553155602,161584760663.05426,0.48484210002541067,99000,256652,18561
3480,4,825512.0,403970.1463716949,3993019451.0660214,0.3074770788280276,192028,146068,17885
3500,2,818319.0,1927484.8257823018,148922377222.43774,0.5037184852743232,86928,258591,19703
3500,1,810626.0,1177493.7640873373,30340242628.235096,0.27498669531625913,161028,234196,22117
3500,3,824976.0,908027.5510475032,28138363146.631676,0.4288551624738172,128085,226219,21935
3500,4,817695.0,915839.6918369534,12407693304.897758,0.18589255250299636,184241,146134,17465
3520,2,817485.0,1990350.4852699651,160293671826.68582,0.5084720944350795,95015,263479,19430
3520,1,820795.0,496009.8464201505,2914066605.443393,0.14884311222543936,129745,226994,22215
3520,3,820475.0,1115659.3667283505,28776368736.179794,0.29052440597737567,218388,142399,17350
3520,4,812861.0,805814.8233235101,27824569133.893265,0.5384778055214461,117134,232268,22225
3540,2,811390.0,917285.5767132681,28436071758.382698,0.4246883386036344,123576,229417,21634
3540,1,823787.0,2102522.7204365237,147219372521.55533,0.4184980427154559,121937,275844,19082
3540,3,816416.0,429452.58039607364,3316665640.0491004,0.22598578527966465,209828,129348,17486
3540,4,820023.0,1225778.4918445805,40836566382.21515,0.3415349001651966,104941,230531,23018
3560,2,824792.0,475244.9625723919,2712382116.6787176,0.15091266620722363,226074,170575,20720
3560,1,813623.0,878204.9866061282,28119889550.58799,0.4581753043328144,119561,230460,21901
